customer_id,newsletter_opt_in,preferred_channel,language_code,load_date,record_source
43,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
44,Y,SMS,en,2024-01-01,E2E-customer-prefs
45,Y,PHONE,en,2024-01-01,E2E-customer-prefs
46,Y,PHONE,es,2024-01-01,E2E-customer-prefs
47,Y,SMS,fr,2024-01-01,E2E-customer-prefs
48,N,SMS,es,2024-01-01,E2E-customer-prefs
49,N,EMAIL,de,2024-01-01,E2E-customer-prefs
50,N,PHONE,es,2024-01-01,E2E-customer-prefs
51,N,SMS,de,2024-01-01,E2E-customer-prefs
52,Y,SMS,fr,2024-01-01,E2E-customer-prefs
53,N,PHONE,fr,2024-01-01,E2E-customer-prefs
54,Y,PHONE,es,2024-01-01,E2E-customer-prefs
55,Y,SMS,de,2024-01-01,E2E-customer-prefs
56,N,PHONE,fr,2024-01-01,E2E-customer-prefs
57,Y,PHONE,de,2024-01-01,E2E-customer-prefs
58,Y,SMS,en,2024-01-01,E2E-customer-prefs
59,Y,SMS,fr,2024-01-01,E2E-customer-prefs
60,Y,SMS,en,2024-01-01,E2E-customer-prefs
61,Y,SMS,de,2024-01-01,E2E-customer-prefs
62,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
63,N,EMAIL,en,2024-01-01,E2E-customer-prefs
64,N,SMS,es,2024-01-01,E2E-customer-prefs
65,N,SMS,es,2024-01-01,E2E-customer-prefs
66,N,PHONE,en,2024-01-01,E2E-customer-prefs
67,Y,PHONE,es,2024-01-01,E2E-customer-prefs
68,N,SMS,es,2024-01-01,E2E-customer-prefs
69,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
70,Y,PHONE,es,2024-01-01,E2E-customer-prefs
71,N,EMAIL,en,2024-01-01,E2E-customer-prefs
72,Y,PHONE,es,2024-01-01,E2E-customer-prefs
73,N,PHONE,fr,2024-01-01,E2E-customer-prefs
74,Y,SMS,fr,2024-01-01,E2E-customer-prefs
75,N,EMAIL,en,2024-01-01,E2E-customer-prefs
76,Y,SMS,de,2024-01-01,E2E-customer-prefs
77,Y,SMS,de,2024-01-01,E2E-customer-prefs
78,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
79,Y,SMS,en,2024-01-01,E2E-customer-prefs
80,N,SMS,de,2024-01-01,E2E-customer-prefs
81,Y,PHONE,es,2024-01-01,E2E-customer-prefs
82,N,SMS,es,2024-01-01,E2E-customer-prefs
83,N,SMS,fr,2024-01-01,E2E-customer-prefs
84,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
85,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
86,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
87,N,PHONE,es,2024-01-01,E2E-customer-prefs
88,Y,PHONE,es,2024-01-01,E2E-customer-prefs
89,N,EMAIL,en,2024-01-01,E2E-customer-prefs
90,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
91,N,EMAIL,de,2024-01-01,E2E-customer-prefs
92,N,PHONE,es,2024-01-01,E2E-customer-prefs
93,N,PHONE,de,2024-01-01,E2E-customer-prefs
94,N,PHONE,en,2024-01-01,E2E-customer-prefs
95,Y,SMS,es,2024-01-01,E2E-customer-prefs
96,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
97,Y,SMS,fr,2024-01-01,E2E-customer-prefs
98,N,PHONE,de,2024-01-01,E2E-customer-prefs
99,Y,SMS,es,2024-01-01,E2E-customer-prefs
100,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
101,N,SMS,en,2024-01-01,E2E-customer-prefs
102,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
103,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
104,Y,PHONE,de,2024-01-01,E2E-customer-prefs
105,N,PHONE,en,2024-01-01,E2E-customer-prefs
106,N,EMAIL,de,2024-01-01,E2E-customer-prefs
107,N,EMAIL,en,2024-01-01,E2E-customer-prefs
108,N,PHONE,fr,2024-01-01,E2E-customer-prefs
109,N,PHONE,es,2024-01-01,E2E-customer-prefs
110,N,SMS,es,2024-01-01,E2E-customer-prefs
111,N,SMS,en,2024-01-01,E2E-customer-prefs
112,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
113,N,SMS,es,2024-01-01,E2E-customer-prefs
114,N,SMS,en,2024-01-01,E2E-customer-prefs
115,Y,PHONE,es,2024-01-01,E2E-customer-prefs
116,N,PHONE,fr,2024-01-01,E2E-customer-prefs
117,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
118,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
119,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
120,N,PHONE,fr,2024-01-01,E2E-customer-prefs
121,N,PHONE,de,2024-01-01,E2E-customer-prefs
122,N,EMAIL,es,2024-01-01,E2E-customer-prefs
123,N,PHONE,fr,2024-01-01,E2E-customer-prefs
124,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
125,N,PHONE,de,2024-01-01,E2E-customer-prefs
126,N,PHONE,fr,2024-01-01,E2E-customer-prefs
127,Y,SMS,es,2024-01-01,E2E-customer-prefs
128,N,EMAIL,de,2024-01-01,E2E-customer-prefs
129,N,EMAIL,en,2024-01-01,E2E-customer-prefs
130,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
131,N,EMAIL,de,2024-01-01,E2E-customer-prefs
132,N,PHONE,en,2024-01-01,E2E-customer-prefs
133,Y,PHONE,de,2024-01-01,E2E-customer-prefs
134,N,SMS,en,2024-01-01,E2E-customer-prefs
135,Y,SMS,fr,2024-01-01,E2E-customer-prefs
136,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
137,Y,SMS,en,2024-01-01,E2E-customer-prefs
138,N,PHONE,en,2024-01-01,E2E-customer-prefs
139,N,PHONE,fr,2024-01-01,E2E-customer-prefs
140,N,SMS,en,2024-01-01,E2E-customer-prefs
141,Y,PHONE,es,2024-01-01,E2E-customer-prefs
142,N,PHONE,de,2024-01-01,E2E-customer-prefs
143,N,PHONE,de,2024-01-01,E2E-customer-prefs
144,N,EMAIL,en,2024-01-01,E2E-customer-prefs
145,Y,SMS,fr,2024-01-01,E2E-customer-prefs
146,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
147,Y,PHONE,es,2024-01-01,E2E-customer-prefs
148,N,PHONE,es,2024-01-01,E2E-customer-prefs
149,Y,SMS,es,2024-01-01,E2E-customer-prefs
150,N,SMS,es,2024-01-01,E2E-customer-prefs
151,N,SMS,de,2024-01-01,E2E-customer-prefs
152,Y,SMS,es,2024-01-01,E2E-customer-prefs
153,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
154,Y,SMS,de,2024-01-01,E2E-customer-prefs
155,Y,PHONE,de,2024-01-01,E2E-customer-prefs
156,Y,PHONE,en,2024-01-01,E2E-customer-prefs
157,N,EMAIL,es,2024-01-01,E2E-customer-prefs
158,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
159,Y,PHONE,en,2024-01-01,E2E-customer-prefs
160,N,SMS,en,2024-01-01,E2E-customer-prefs
161,N,EMAIL,en,2024-01-01,E2E-customer-prefs
162,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
163,Y,PHONE,en,2024-01-01,E2E-customer-prefs
164,N,SMS,en,2024-01-01,E2E-customer-prefs
165,N,SMS,fr,2024-01-01,E2E-customer-prefs
166,Y,SMS,de,2024-01-01,E2E-customer-prefs
167,N,PHONE,fr,2024-01-01,E2E-customer-prefs
168,Y,SMS,en,2024-01-01,E2E-customer-prefs
169,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
170,Y,SMS,de,2024-01-01,E2E-customer-prefs
171,N,PHONE,en,2024-01-01,E2E-customer-prefs
172,N,PHONE,en,2024-01-01,E2E-customer-prefs
173,N,SMS,fr,2024-01-01,E2E-customer-prefs
174,Y,SMS,es,2024-01-01,E2E-customer-prefs
175,N,SMS,fr,2024-01-01,E2E-customer-prefs
176,N,SMS,fr,2024-01-01,E2E-customer-prefs
177,Y,PHONE,es,2024-01-01,E2E-customer-prefs
178,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
179,Y,SMS,fr,2024-01-01,E2E-customer-prefs
180,N,SMS,fr,2024-01-01,E2E-customer-prefs
181,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
182,N,PHONE,es,2024-01-01,E2E-customer-prefs
183,Y,SMS,de,2024-01-01,E2E-customer-prefs
184,N,EMAIL,de,2024-01-01,E2E-customer-prefs
185,N,PHONE,es,2024-01-01,E2E-customer-prefs
186,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
187,N,EMAIL,en,2024-01-01,E2E-customer-prefs
188,Y,PHONE,de,2024-01-01,E2E-customer-prefs
189,N,PHONE,en,2024-01-01,E2E-customer-prefs
190,N,PHONE,es,2024-01-01,E2E-customer-prefs
191,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
192,N,EMAIL,es,2024-01-01,E2E-customer-prefs
193,N,SMS,es,2024-01-01,E2E-customer-prefs
194,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
195,N,EMAIL,de,2024-01-01,E2E-customer-prefs
196,N,SMS,de,2024-01-01,E2E-customer-prefs
197,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
198,N,SMS,de,2024-01-01,E2E-customer-prefs
199,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
200,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
201,N,SMS,es,2024-01-01,E2E-customer-prefs
202,N,SMS,es,2024-01-01,E2E-customer-prefs
203,N,PHONE,de,2024-01-01,E2E-customer-prefs
204,N,PHONE,es,2024-01-01,E2E-customer-prefs
205,N,PHONE,de,2024-01-01,E2E-customer-prefs
206,N,SMS,en,2024-01-01,E2E-customer-prefs
207,N,SMS,fr,2024-01-01,E2E-customer-prefs
208,N,SMS,de,2024-01-01,E2E-customer-prefs
209,N,PHONE,en,2024-01-01,E2E-customer-prefs
210,Y,SMS,en,2024-01-01,E2E-customer-prefs
211,N,EMAIL,es,2024-01-01,E2E-customer-prefs
212,N,EMAIL,en,2024-01-01,E2E-customer-prefs
213,N,PHONE,es,2024-01-01,E2E-customer-prefs
214,N,EMAIL,de,2024-01-01,E2E-customer-prefs
215,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
216,N,SMS,de,2024-01-01,E2E-customer-prefs
217,Y,SMS,en,2024-01-01,E2E-customer-prefs
218,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
219,Y,PHONE,de,2024-01-01,E2E-customer-prefs
220,N,PHONE,fr,2024-01-01,E2E-customer-prefs
221,Y,PHONE,en,2024-01-01,E2E-customer-prefs
222,Y,SMS,es,2024-01-01,E2E-customer-prefs
223,N,PHONE,en,2024-01-01,E2E-customer-prefs
224,N,EMAIL,es,2024-01-01,E2E-customer-prefs
225,Y,SMS,fr,2024-01-01,E2E-customer-prefs
226,Y,SMS,en,2024-01-01,E2E-customer-prefs
227,N,EMAIL,es,2024-01-01,E2E-customer-prefs
228,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
229,Y,SMS,en,2024-01-01,E2E-customer-prefs
230,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
231,N,SMS,fr,2024-01-01,E2E-customer-prefs
232,N,PHONE,es,2024-01-01,E2E-customer-prefs
233,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
234,N,SMS,de,2024-01-01,E2E-customer-prefs
235,N,SMS,es,2024-01-01,E2E-customer-prefs
236,N,PHONE,en,2024-01-01,E2E-customer-prefs
237,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
238,N,EMAIL,es,2024-01-01,E2E-customer-prefs
239,N,EMAIL,de,2024-01-01,E2E-customer-prefs
240,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
241,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
242,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
243,N,EMAIL,es,2024-01-01,E2E-customer-prefs
244,Y,PHONE,de,2024-01-01,E2E-customer-prefs
245,Y,SMS,de,2024-01-01,E2E-customer-prefs
246,N,PHONE,es,2024-01-01,E2E-customer-prefs
247,N,PHONE,es,2024-01-01,E2E-customer-prefs
248,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
249,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
250,Y,SMS,de,2024-01-01,E2E-customer-prefs
251,Y,SMS,es,2024-01-01,E2E-customer-prefs
252,N,SMS,es,2024-01-01,E2E-customer-prefs
253,Y,SMS,en,2024-01-01,E2E-customer-prefs
254,N,PHONE,fr,2024-01-01,E2E-customer-prefs
255,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
256,N,EMAIL,es,2024-01-01,E2E-customer-prefs
257,N,SMS,es,2024-01-01,E2E-customer-prefs
258,N,EMAIL,es,2024-01-01,E2E-customer-prefs
259,Y,PHONE,en,2024-01-01,E2E-customer-prefs
260,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
261,Y,PHONE,es,2024-01-01,E2E-customer-prefs
262,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
263,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
264,N,SMS,de,2024-01-01,E2E-customer-prefs
265,N,PHONE,en,2024-01-01,E2E-customer-prefs
266,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
267,N,PHONE,es,2024-01-01,E2E-customer-prefs
268,Y,SMS,en,2024-01-01,E2E-customer-prefs
269,N,PHONE,en,2024-01-01,E2E-customer-prefs
270,Y,PHONE,es,2024-01-01,E2E-customer-prefs
271,N,EMAIL,en,2024-01-01,E2E-customer-prefs
272,N,SMS,en,2024-01-01,E2E-customer-prefs
273,N,EMAIL,es,2024-01-01,E2E-customer-prefs
274,Y,PHONE,de,2024-01-01,E2E-customer-prefs
275,N,PHONE,de,2024-01-01,E2E-customer-prefs
276,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
277,N,PHONE,de,2024-01-01,E2E-customer-prefs
278,N,EMAIL,es,2024-01-01,E2E-customer-prefs
279,N,PHONE,de,2024-01-01,E2E-customer-prefs
280,Y,SMS,de,2024-01-01,E2E-customer-prefs
281,Y,SMS,fr,2024-01-01,E2E-customer-prefs
282,Y,PHONE,en,2024-01-01,E2E-customer-prefs
283,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
284,Y,PHONE,es,2024-01-01,E2E-customer-prefs
285,N,EMAIL,en,2024-01-01,E2E-customer-prefs
286,N,SMS,de,2024-01-01,E2E-customer-prefs
287,N,SMS,de,2024-01-01,E2E-customer-prefs
288,Y,PHONE,de,2024-01-01,E2E-customer-prefs
289,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
290,Y,PHONE,en,2024-01-01,E2E-customer-prefs
291,N,PHONE,de,2024-01-01,E2E-customer-prefs
292,N,EMAIL,de,2024-01-01,E2E-customer-prefs
293,Y,SMS,en,2024-01-01,E2E-customer-prefs
294,Y,PHONE,de,2024-01-01,E2E-customer-prefs
295,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
296,Y,PHONE,es,2024-01-01,E2E-customer-prefs
297,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
298,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
299,Y,SMS,es,2024-01-01,E2E-customer-prefs
300,N,SMS,en,2024-01-01,E2E-customer-prefs
301,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
302,Y,SMS,de,2024-01-01,E2E-customer-prefs
303,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
304,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
305,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
306,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
307,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
308,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
309,Y,PHONE,en,2024-01-01,E2E-customer-prefs
310,N,PHONE,fr,2024-01-01,E2E-customer-prefs
311,Y,SMS,en,2024-01-01,E2E-customer-prefs
312,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
313,Y,SMS,de,2024-01-01,E2E-customer-prefs
314,N,PHONE,es,2024-01-01,E2E-customer-prefs
315,Y,PHONE,de,2024-01-01,E2E-customer-prefs
316,N,SMS,es,2024-01-01,E2E-customer-prefs
317,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
318,N,PHONE,de,2024-01-01,E2E-customer-prefs
319,N,EMAIL,en,2024-01-01,E2E-customer-prefs
320,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
321,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
322,Y,SMS,de,2024-01-01,E2E-customer-prefs
323,Y,PHONE,de,2024-01-01,E2E-customer-prefs
324,Y,PHONE,de,2024-01-01,E2E-customer-prefs
325,Y,SMS,de,2024-01-01,E2E-customer-prefs
326,N,PHONE,es,2024-01-01,E2E-customer-prefs
327,Y,SMS,de,2024-01-01,E2E-customer-prefs
328,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
329,Y,PHONE,es,2024-01-01,E2E-customer-prefs
330,N,SMS,de,2024-01-01,E2E-customer-prefs
331,N,SMS,en,2024-01-01,E2E-customer-prefs
332,N,EMAIL,de,2024-01-01,E2E-customer-prefs
333,N,PHONE,en,2024-01-01,E2E-customer-prefs
334,N,PHONE,en,2024-01-01,E2E-customer-prefs
335,Y,PHONE,de,2024-01-01,E2E-customer-prefs
336,N,SMS,de,2024-01-01,E2E-customer-prefs
337,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
338,Y,SMS,es,2024-01-01,E2E-customer-prefs
339,N,SMS,de,2024-01-01,E2E-customer-prefs
340,Y,SMS,de,2024-01-01,E2E-customer-prefs
341,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
342,Y,SMS,es,2024-01-01,E2E-customer-prefs
343,N,SMS,es,2024-01-01,E2E-customer-prefs
344,N,PHONE,es,2024-01-01,E2E-customer-prefs
345,N,SMS,de,2024-01-01,E2E-customer-prefs
346,Y,SMS,de,2024-01-01,E2E-customer-prefs
347,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
348,N,EMAIL,de,2024-01-01,E2E-customer-prefs
349,Y,SMS,es,2024-01-01,E2E-customer-prefs
350,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
351,Y,PHONE,de,2024-01-01,E2E-customer-prefs
352,N,SMS,de,2024-01-01,E2E-customer-prefs
353,N,PHONE,es,2024-01-01,E2E-customer-prefs
354,N,SMS,en,2024-01-01,E2E-customer-prefs
355,N,SMS,fr,2024-01-01,E2E-customer-prefs
356,Y,PHONE,de,2024-01-01,E2E-customer-prefs
357,N,PHONE,es,2024-01-01,E2E-customer-prefs
358,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
359,N,PHONE,fr,2024-01-01,E2E-customer-prefs
360,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
361,N,SMS,es,2024-01-01,E2E-customer-prefs
362,N,PHONE,en,2024-01-01,E2E-customer-prefs
363,N,SMS,en,2024-01-01,E2E-customer-prefs
364,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
365,Y,PHONE,es,2024-01-01,E2E-customer-prefs
366,N,SMS,fr,2024-01-01,E2E-customer-prefs
367,Y,SMS,de,2024-01-01,E2E-customer-prefs
368,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
369,N,EMAIL,es,2024-01-01,E2E-customer-prefs
370,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
371,N,SMS,de,2024-01-01,E2E-customer-prefs
372,Y,SMS,de,2024-01-01,E2E-customer-prefs
373,N,PHONE,de,2024-01-01,E2E-customer-prefs
374,N,SMS,fr,2024-01-01,E2E-customer-prefs
375,Y,SMS,fr,2024-01-01,E2E-customer-prefs
376,Y,SMS,es,2024-01-01,E2E-customer-prefs
377,N,SMS,en,2024-01-01,E2E-customer-prefs
378,N,EMAIL,de,2024-01-01,E2E-customer-prefs
379,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
380,Y,SMS,fr,2024-01-01,E2E-customer-prefs
381,Y,SMS,en,2024-01-01,E2E-customer-prefs
382,N,SMS,es,2024-01-01,E2E-customer-prefs
383,N,EMAIL,en,2024-01-01,E2E-customer-prefs
384,N,PHONE,fr,2024-01-01,E2E-customer-prefs
385,Y,SMS,es,2024-01-01,E2E-customer-prefs
386,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
387,Y,PHONE,es,2024-01-01,E2E-customer-prefs
388,Y,PHONE,de,2024-01-01,E2E-customer-prefs
389,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
390,N,SMS,fr,2024-01-01,E2E-customer-prefs
391,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
392,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
393,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
394,N,EMAIL,en,2024-01-01,E2E-customer-prefs
395,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
396,Y,PHONE,es,2024-01-01,E2E-customer-prefs
397,Y,SMS,en,2024-01-01,E2E-customer-prefs
398,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
399,N,PHONE,fr,2024-01-01,E2E-customer-prefs
400,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
401,N,SMS,es,2024-01-01,E2E-customer-prefs
402,Y,SMS,es,2024-01-01,E2E-customer-prefs
403,N,SMS,fr,2024-01-01,E2E-customer-prefs
404,N,EMAIL,en,2024-01-01,E2E-customer-prefs
405,Y,SMS,en,2024-01-01,E2E-customer-prefs
406,Y,SMS,fr,2024-01-01,E2E-customer-prefs
407,N,SMS,de,2024-01-01,E2E-customer-prefs
408,N,SMS,fr,2024-01-01,E2E-customer-prefs
409,N,SMS,de,2024-01-01,E2E-customer-prefs
410,Y,SMS,es,2024-01-01,E2E-customer-prefs
411,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
412,N,PHONE,es,2024-01-01,E2E-customer-prefs
413,N,EMAIL,es,2024-01-01,E2E-customer-prefs
414,N,PHONE,en,2024-01-01,E2E-customer-prefs
415,N,SMS,de,2024-01-01,E2E-customer-prefs
416,N,PHONE,fr,2024-01-01,E2E-customer-prefs
417,N,SMS,es,2024-01-01,E2E-customer-prefs
418,Y,SMS,de,2024-01-01,E2E-customer-prefs
419,N,PHONE,fr,2024-01-01,E2E-customer-prefs
420,N,EMAIL,en,2024-01-01,E2E-customer-prefs
421,N,SMS,es,2024-01-01,E2E-customer-prefs
422,N,SMS,fr,2024-01-01,E2E-customer-prefs
423,Y,PHONE,de,2024-01-01,E2E-customer-prefs
424,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
425,Y,PHONE,es,2024-01-01,E2E-customer-prefs
426,N,PHONE,es,2024-01-01,E2E-customer-prefs
427,N,SMS,en,2024-01-01,E2E-customer-prefs
428,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
429,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
430,Y,PHONE,fr,2024-01-01,E2E-customer-prefs
431,N,SMS,es,2024-01-01,E2E-customer-prefs
432,Y,EMAIL,en,2024-01-01,E2E-customer-prefs
433,Y,SMS,fr,2024-01-01,E2E-customer-prefs
434,Y,SMS,de,2024-01-01,E2E-customer-prefs
435,Y,SMS,en,2024-01-01,E2E-customer-prefs
436,Y,PHONE,es,2024-01-01,E2E-customer-prefs
437,N,SMS,de,2024-01-01,E2E-customer-prefs
438,N,PHONE,fr,2024-01-01,E2E-customer-prefs
439,Y,SMS,de,2024-01-01,E2E-customer-prefs
440,N,PHONE,es,2024-01-01,E2E-customer-prefs
441,N,PHONE,es,2024-01-01,E2E-customer-prefs
442,N,PHONE,de,2024-01-01,E2E-customer-prefs
443,N,PHONE,es,2024-01-01,E2E-customer-prefs
444,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
445,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
446,N,PHONE,es,2024-01-01,E2E-customer-prefs
447,N,SMS,de,2024-01-01,E2E-customer-prefs
448,N,EMAIL,es,2024-01-01,E2E-customer-prefs
449,Y,EMAIL,es,2024-01-01,E2E-customer-prefs
450,Y,SMS,es,2024-01-01,E2E-customer-prefs
451,Y,SMS,es,2024-01-01,E2E-customer-prefs
452,N,EMAIL,de,2024-01-01,E2E-customer-prefs
453,N,EMAIL,en,2024-01-01,E2E-customer-prefs
454,Y,SMS,fr,2024-01-01,E2E-customer-prefs
455,Y,PHONE,es,2024-01-01,E2E-customer-prefs
456,N,SMS,es,2024-01-01,E2E-customer-prefs
457,Y,SMS,fr,2024-01-01,E2E-customer-prefs
458,Y,EMAIL,de,2024-01-01,E2E-customer-prefs
459,Y,PHONE,en,2024-01-01,E2E-customer-prefs
460,N,PHONE,en,2024-01-01,E2E-customer-prefs
461,N,SMS,de,2024-01-01,E2E-customer-prefs
462,Y,EMAIL,fr,2024-01-01,E2E-customer-prefs
463,N,PHONE,de,2024-01-01,E2E-customer-prefs
464,Y,PHONE,en,2024-01-01,E2E-customer-prefs
465,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
466,Y,PHONE,es,2024-01-01,E2E-customer-prefs
467,N,SMS,fr,2024-01-01,E2E-customer-prefs
468,Y,SMS,en,2024-01-01,E2E-customer-prefs
469,N,EMAIL,fr,2024-01-01,E2E-customer-prefs
