warehouse_id,product_id,stock_qty,reorder_point,load_date,record_source
87,P001039,907,123,2024-04-01,E2E-warehouse-product
65,P001016,2569,155,2024-04-01,E2E-warehouse-product
69,P001018,4232,91,2024-04-01,E2E-warehouse-product
87,P001010,279,65,2024-04-01,E2E-warehouse-product
72,P001043,4476,422,2024-04-01,E2E-warehouse-product
89,P001034,3685,99,2024-04-01,E2E-warehouse-product
68,P001037,1881,65,2024-04-01,E2E-warehouse-product
77,P001018,2534,408,2024-04-01,E2E-warehouse-product
80,P001046,115,273,2024-04-01,E2E-warehouse-product
83,P001003,4609,201,2024-04-01,E2E-warehouse-product
78,P001036,240,281,2024-04-01,E2E-warehouse-product
93,P001045,4074,274,2024-04-01,E2E-warehouse-product
61,P001023,1908,345,2024-04-01,E2E-warehouse-product
76,P001021,4516,65,2024-04-01,E2E-warehouse-product
91,P001023,4999,104,2024-04-01,E2E-warehouse-product
78,P001034,556,381,2024-04-01,E2E-warehouse-product
96,P001017,969,241,2024-04-01,E2E-warehouse-product
87,P001046,3158,126,2024-04-01,E2E-warehouse-product
65,P001016,1289,339,2024-04-01,E2E-warehouse-product
83,P001029,1,130,2024-04-01,E2E-warehouse-product
70,P001033,1038,50,2024-04-01,E2E-warehouse-product
89,P001046,2699,355,2024-04-01,E2E-warehouse-product
85,P001050,515,353,2024-04-01,E2E-warehouse-product
70,P001025,218,58,2024-04-01,E2E-warehouse-product
88,P001002,3803,240,2024-04-01,E2E-warehouse-product
76,P001004,4858,55,2024-04-01,E2E-warehouse-product
62,P001022,4784,155,2024-04-01,E2E-warehouse-product
61,P001037,1478,133,2024-04-01,E2E-warehouse-product
99,P001048,4342,449,2024-04-01,E2E-warehouse-product
86,P001036,18,276,2024-04-01,E2E-warehouse-product
91,P001027,1391,454,2024-04-01,E2E-warehouse-product
59,P001049,2982,235,2024-04-01,E2E-warehouse-product
71,P001001,3045,281,2024-04-01,E2E-warehouse-product
55,P001018,4732,144,2024-04-01,E2E-warehouse-product
72,P001043,154,385,2024-04-01,E2E-warehouse-product
65,P001032,3441,167,2024-04-01,E2E-warehouse-product
76,P001016,3736,386,2024-04-01,E2E-warehouse-product
94,P001023,1244,337,2024-04-01,E2E-warehouse-product
63,P001050,4528,265,2024-04-01,E2E-warehouse-product
71,P001045,1242,207,2024-04-01,E2E-warehouse-product
53,P001029,3920,213,2024-04-01,E2E-warehouse-product
62,P001014,3727,71,2024-04-01,E2E-warehouse-product
61,P001024,2309,309,2024-04-01,E2E-warehouse-product
68,P001012,438,390,2024-04-01,E2E-warehouse-product
99,P001013,2018,417,2024-04-01,E2E-warehouse-product
97,P001012,4951,496,2024-04-01,E2E-warehouse-product
61,P001016,1767,155,2024-04-01,E2E-warehouse-product
51,P001035,139,244,2024-04-01,E2E-warehouse-product
65,P001001,1534,292,2024-04-01,E2E-warehouse-product
57,P001019,3117,142,2024-04-01,E2E-warehouse-product
63,P001038,2878,68,2024-04-01,E2E-warehouse-product
77,P001043,1515,114,2024-04-01,E2E-warehouse-product
82,P001034,4582,442,2024-04-01,E2E-warehouse-product
76,P001029,2627,103,2024-04-01,E2E-warehouse-product
53,P001024,4950,296,2024-04-01,E2E-warehouse-product
68,P001036,2236,241,2024-04-01,E2E-warehouse-product
53,P001039,1373,257,2024-04-01,E2E-warehouse-product
52,P001011,3948,350,2024-04-01,E2E-warehouse-product
51,P001034,792,184,2024-04-01,E2E-warehouse-product
96,P001004,4527,311,2024-04-01,E2E-warehouse-product
82,P001046,1944,477,2024-04-01,E2E-warehouse-product
77,P001041,1163,275,2024-04-01,E2E-warehouse-product
83,P001008,2947,302,2024-04-01,E2E-warehouse-product
74,P001043,3805,359,2024-04-01,E2E-warehouse-product
83,P001029,4525,99,2024-04-01,E2E-warehouse-product
60,P001033,2492,267,2024-04-01,E2E-warehouse-product
97,P001045,4653,302,2024-04-01,E2E-warehouse-product
60,P001019,1489,73,2024-04-01,E2E-warehouse-product
72,P001032,2733,272,2024-04-01,E2E-warehouse-product
70,P001020,2627,255,2024-04-01,E2E-warehouse-product
53,P001009,3820,223,2024-04-01,E2E-warehouse-product
87,P001033,3861,383,2024-04-01,E2E-warehouse-product
72,P001028,345,256,2024-04-01,E2E-warehouse-product
57,P001003,2287,138,2024-04-01,E2E-warehouse-product
72,P001049,199,298,2024-04-01,E2E-warehouse-product
70,P001017,2131,234,2024-04-01,E2E-warehouse-product
63,P001005,2924,216,2024-04-01,E2E-warehouse-product
64,P001010,2996,155,2024-04-01,E2E-warehouse-product
66,P001006,584,278,2024-04-01,E2E-warehouse-product
73,P001016,1163,125,2024-04-01,E2E-warehouse-product
91,P001030,3003,350,2024-04-01,E2E-warehouse-product
63,P001004,190,405,2024-04-01,E2E-warehouse-product
58,P001012,2418,481,2024-04-01,E2E-warehouse-product
89,P001027,168,52,2024-04-01,E2E-warehouse-product
53,P001003,819,375,2024-04-01,E2E-warehouse-product
74,P001040,3103,73,2024-04-01,E2E-warehouse-product
91,P001006,4114,211,2024-04-01,E2E-warehouse-product
64,P001030,1689,157,2024-04-01,E2E-warehouse-product
88,P001038,4016,308,2024-04-01,E2E-warehouse-product
79,P001036,445,475,2024-04-01,E2E-warehouse-product
59,P001047,892,152,2024-04-01,E2E-warehouse-product
77,P001048,3949,92,2024-04-01,E2E-warehouse-product
83,P001014,3494,288,2024-04-01,E2E-warehouse-product
70,P001050,3371,284,2024-04-01,E2E-warehouse-product
70,P001030,2109,129,2024-04-01,E2E-warehouse-product
58,P001041,3947,453,2024-04-01,E2E-warehouse-product
74,P001049,403,300,2024-04-01,E2E-warehouse-product
57,P001048,4511,356,2024-04-01,E2E-warehouse-product
98,P001040,4607,164,2024-04-01,E2E-warehouse-product
81,P001032,3473,213,2024-04-01,E2E-warehouse-product
56,P001046,2008,436,2024-04-01,E2E-warehouse-product
76,P001047,73,413,2024-04-01,E2E-warehouse-product
84,P001008,4673,62,2024-04-01,E2E-warehouse-product
96,P001042,3465,59,2024-04-01,E2E-warehouse-product
56,P001023,2031,376,2024-04-01,E2E-warehouse-product
62,P001039,770,82,2024-04-01,E2E-warehouse-product
56,P001011,4792,231,2024-04-01,E2E-warehouse-product
89,P001004,2355,459,2024-04-01,E2E-warehouse-product
55,P001031,4607,58,2024-04-01,E2E-warehouse-product
79,P001013,4937,275,2024-04-01,E2E-warehouse-product
77,P001042,3718,208,2024-04-01,E2E-warehouse-product
70,P001029,1944,88,2024-04-01,E2E-warehouse-product
94,P001032,3483,246,2024-04-01,E2E-warehouse-product
82,P001001,4216,150,2024-04-01,E2E-warehouse-product
59,P001009,708,294,2024-04-01,E2E-warehouse-product
99,P001048,527,360,2024-04-01,E2E-warehouse-product
65,P001014,4303,421,2024-04-01,E2E-warehouse-product
59,P001047,2850,440,2024-04-01,E2E-warehouse-product
99,P001033,485,74,2024-04-01,E2E-warehouse-product
59,P001024,1666,180,2024-04-01,E2E-warehouse-product
92,P001045,2247,446,2024-04-01,E2E-warehouse-product
57,P001026,1171,76,2024-04-01,E2E-warehouse-product
54,P001048,2104,407,2024-04-01,E2E-warehouse-product
60,P001050,4985,308,2024-04-01,E2E-warehouse-product
77,P001037,1734,278,2024-04-01,E2E-warehouse-product
86,P001022,612,486,2024-04-01,E2E-warehouse-product
54,P001049,2111,147,2024-04-01,E2E-warehouse-product
54,P001014,45,56,2024-04-01,E2E-warehouse-product
80,P001027,3807,284,2024-04-01,E2E-warehouse-product
93,P001041,1899,359,2024-04-01,E2E-warehouse-product
82,P001022,3517,214,2024-04-01,E2E-warehouse-product
81,P001016,1783,66,2024-04-01,E2E-warehouse-product
94,P001018,1045,265,2024-04-01,E2E-warehouse-product
58,P001012,3907,127,2024-04-01,E2E-warehouse-product
87,P001019,2103,417,2024-04-01,E2E-warehouse-product
80,P001030,4160,467,2024-04-01,E2E-warehouse-product
94,P001030,2881,351,2024-04-01,E2E-warehouse-product
66,P001013,2546,229,2024-04-01,E2E-warehouse-product
95,P001026,1117,76,2024-04-01,E2E-warehouse-product
72,P001031,4434,206,2024-04-01,E2E-warehouse-product
91,P001031,3834,298,2024-04-01,E2E-warehouse-product
53,P001050,4795,232,2024-04-01,E2E-warehouse-product
78,P001018,4272,469,2024-04-01,E2E-warehouse-product
51,P001044,1646,378,2024-04-01,E2E-warehouse-product
96,P001047,3583,84,2024-04-01,E2E-warehouse-product
72,P001036,4635,447,2024-04-01,E2E-warehouse-product
95,P001017,184,359,2024-04-01,E2E-warehouse-product
83,P001001,4805,411,2024-04-01,E2E-warehouse-product
94,P001040,3682,117,2024-04-01,E2E-warehouse-product
74,P001019,1058,447,2024-04-01,E2E-warehouse-product
88,P001042,4446,356,2024-04-01,E2E-warehouse-product
71,P001032,4223,447,2024-04-01,E2E-warehouse-product
80,P001012,2632,435,2024-04-01,E2E-warehouse-product
58,P001006,2559,377,2024-04-01,E2E-warehouse-product
68,P001048,3262,443,2024-04-01,E2E-warehouse-product
54,P001016,282,77,2024-04-01,E2E-warehouse-product
62,P001022,3284,171,2024-04-01,E2E-warehouse-product
70,P001044,4752,330,2024-04-01,E2E-warehouse-product
80,P001047,150,361,2024-04-01,E2E-warehouse-product
51,P001020,588,394,2024-04-01,E2E-warehouse-product
83,P001022,1130,475,2024-04-01,E2E-warehouse-product
58,P001041,3347,427,2024-04-01,E2E-warehouse-product
57,P001033,3046,82,2024-04-01,E2E-warehouse-product
96,P001014,2964,135,2024-04-01,E2E-warehouse-product
85,P001002,1975,322,2024-04-01,E2E-warehouse-product
96,P001021,673,229,2024-04-01,E2E-warehouse-product
51,P001013,2605,301,2024-04-01,E2E-warehouse-product
83,P001043,4157,300,2024-04-01,E2E-warehouse-product
97,P001027,3999,370,2024-04-01,E2E-warehouse-product
83,P001036,3183,137,2024-04-01,E2E-warehouse-product
61,P001012,2989,434,2024-04-01,E2E-warehouse-product
96,P001044,1076,271,2024-04-01,E2E-warehouse-product
73,P001009,3582,497,2024-04-01,E2E-warehouse-product
84,P001021,4,240,2024-04-01,E2E-warehouse-product
100,P001044,1453,280,2024-04-01,E2E-warehouse-product
82,P001006,3381,225,2024-04-01,E2E-warehouse-product
93,P001039,2036,99,2024-04-01,E2E-warehouse-product
90,P001038,2693,448,2024-04-01,E2E-warehouse-product
85,P001031,3478,451,2024-04-01,E2E-warehouse-product
78,P001027,1325,57,2024-04-01,E2E-warehouse-product
62,P001005,4166,401,2024-04-01,E2E-warehouse-product
60,P001014,2792,236,2024-04-01,E2E-warehouse-product
66,P001018,2787,240,2024-04-01,E2E-warehouse-product
75,P001030,4514,95,2024-04-01,E2E-warehouse-product
87,P001039,4659,145,2024-04-01,E2E-warehouse-product
81,P001009,101,248,2024-04-01,E2E-warehouse-product
54,P001017,2567,451,2024-04-01,E2E-warehouse-product
89,P001046,2656,359,2024-04-01,E2E-warehouse-product
57,P001014,4148,263,2024-04-01,E2E-warehouse-product
69,P001025,2932,168,2024-04-01,E2E-warehouse-product
52,P001030,914,305,2024-04-01,E2E-warehouse-product
66,P001017,2478,298,2024-04-01,E2E-warehouse-product
65,P001029,1419,250,2024-04-01,E2E-warehouse-product
59,P001018,524,294,2024-04-01,E2E-warehouse-product
58,P001011,3693,206,2024-04-01,E2E-warehouse-product
72,P001049,313,277,2024-04-01,E2E-warehouse-product
72,P001006,2003,183,2024-04-01,E2E-warehouse-product
64,P001037,54,389,2024-04-01,E2E-warehouse-product
51,P001017,4140,292,2024-04-01,E2E-warehouse-product
92,P001047,4998,272,2024-04-01,E2E-warehouse-product
73,P001001,4393,70,2024-04-01,E2E-warehouse-product
59,P001040,1018,265,2024-04-01,E2E-warehouse-product
76,P001049,2519,111,2024-04-01,E2E-warehouse-product
94,P001020,4929,460,2024-04-01,E2E-warehouse-product
61,P001027,132,317,2024-04-01,E2E-warehouse-product
58,P001016,907,95,2024-04-01,E2E-warehouse-product
58,P001017,3018,413,2024-04-01,E2E-warehouse-product
73,P001050,81,258,2024-04-01,E2E-warehouse-product
58,P001048,526,409,2024-04-01,E2E-warehouse-product
83,P001042,1767,268,2024-04-01,E2E-warehouse-product
55,P001040,1177,146,2024-04-01,E2E-warehouse-product
54,P001020,4368,275,2024-04-01,E2E-warehouse-product
53,P001003,1684,486,2024-04-01,E2E-warehouse-product
79,P001010,3225,158,2024-04-01,E2E-warehouse-product
79,P001034,3090,330,2024-04-01,E2E-warehouse-product
94,P001014,1938,226,2024-04-01,E2E-warehouse-product
61,P001019,3875,269,2024-04-01,E2E-warehouse-product
55,P001028,3821,185,2024-04-01,E2E-warehouse-product
61,P001019,871,239,2024-04-01,E2E-warehouse-product
57,P001039,4643,364,2024-04-01,E2E-warehouse-product
62,P001007,1548,134,2024-04-01,E2E-warehouse-product
57,P001025,741,420,2024-04-01,E2E-warehouse-product
74,P001015,3974,365,2024-04-01,E2E-warehouse-product
57,P001026,474,167,2024-04-01,E2E-warehouse-product
73,P001041,1036,114,2024-04-01,E2E-warehouse-product
97,P001028,2169,452,2024-04-01,E2E-warehouse-product
94,P001049,2106,259,2024-04-01,E2E-warehouse-product
70,P001026,2834,317,2024-04-01,E2E-warehouse-product
96,P001008,610,481,2024-04-01,E2E-warehouse-product
68,P001046,3779,50,2024-04-01,E2E-warehouse-product
62,P001004,2528,371,2024-04-01,E2E-warehouse-product
69,P001034,41,228,2024-04-01,E2E-warehouse-product
69,P001050,3085,307,2024-04-01,E2E-warehouse-product
60,P001048,4509,423,2024-04-01,E2E-warehouse-product
61,P001038,3028,433,2024-04-01,E2E-warehouse-product
91,P001027,414,283,2024-04-01,E2E-warehouse-product
87,P001003,1670,498,2024-04-01,E2E-warehouse-product
81,P001049,3728,252,2024-04-01,E2E-warehouse-product
62,P001037,3930,367,2024-04-01,E2E-warehouse-product
59,P001002,3821,290,2024-04-01,E2E-warehouse-product
74,P001038,4890,194,2024-04-01,E2E-warehouse-product
86,P001041,561,245,2024-04-01,E2E-warehouse-product
82,P001040,2677,108,2024-04-01,E2E-warehouse-product
53,P001023,302,234,2024-04-01,E2E-warehouse-product
68,P001024,2890,70,2024-04-01,E2E-warehouse-product
89,P001044,2229,193,2024-04-01,E2E-warehouse-product
89,P001047,2564,116,2024-04-01,E2E-warehouse-product
89,P001029,2336,109,2024-04-01,E2E-warehouse-product
51,P001007,373,350,2024-04-01,E2E-warehouse-product
64,P001020,495,374,2024-04-01,E2E-warehouse-product
64,P001020,4939,414,2024-04-01,E2E-warehouse-product
78,P001039,3944,414,2024-04-01,E2E-warehouse-product
98,P001007,1930,185,2024-04-01,E2E-warehouse-product
56,P001020,2840,64,2024-04-01,E2E-warehouse-product
55,P001015,892,240,2024-04-01,E2E-warehouse-product
84,P001043,3554,205,2024-04-01,E2E-warehouse-product
52,P001037,1407,62,2024-04-01,E2E-warehouse-product
55,P001042,4663,67,2024-04-01,E2E-warehouse-product
86,P001015,3115,237,2024-04-01,E2E-warehouse-product
58,P001021,4221,182,2024-04-01,E2E-warehouse-product
58,P001044,1700,445,2024-04-01,E2E-warehouse-product
69,P001044,2125,249,2024-04-01,E2E-warehouse-product
73,P001027,2353,56,2024-04-01,E2E-warehouse-product
84,P001019,1475,77,2024-04-01,E2E-warehouse-product
65,P001027,1736,359,2024-04-01,E2E-warehouse-product
75,P001048,236,391,2024-04-01,E2E-warehouse-product
70,P001018,1815,52,2024-04-01,E2E-warehouse-product
64,P001036,4361,287,2024-04-01,E2E-warehouse-product
55,P001033,3334,453,2024-04-01,E2E-warehouse-product
80,P001018,2708,252,2024-04-01,E2E-warehouse-product
54,P001045,1439,175,2024-04-01,E2E-warehouse-product
57,P001010,3994,111,2024-04-01,E2E-warehouse-product
76,P001040,1351,127,2024-04-01,E2E-warehouse-product
70,P001038,168,299,2024-04-01,E2E-warehouse-product
57,P001029,1657,496,2024-04-01,E2E-warehouse-product
54,P001040,536,194,2024-04-01,E2E-warehouse-product
58,P001018,3108,285,2024-04-01,E2E-warehouse-product
85,P001021,3462,224,2024-04-01,E2E-warehouse-product
53,P001035,11,215,2024-04-01,E2E-warehouse-product
72,P001040,502,114,2024-04-01,E2E-warehouse-product
68,P001008,4440,424,2024-04-01,E2E-warehouse-product
72,P001035,156,195,2024-04-01,E2E-warehouse-product
62,P001025,3427,390,2024-04-01,E2E-warehouse-product
90,P001025,3361,322,2024-04-01,E2E-warehouse-product
69,P001011,317,119,2024-04-01,E2E-warehouse-product
90,P001031,4367,115,2024-04-01,E2E-warehouse-product
67,P001003,3527,441,2024-04-01,E2E-warehouse-product
100,P001026,1126,340,2024-04-01,E2E-warehouse-product
90,P001034,4747,120,2024-04-01,E2E-warehouse-product
96,P001021,3964,376,2024-04-01,E2E-warehouse-product
85,P001022,863,452,2024-04-01,E2E-warehouse-product
78,P001017,514,128,2024-04-01,E2E-warehouse-product
91,P001025,2791,274,2024-04-01,E2E-warehouse-product
55,P001044,1624,468,2024-04-01,E2E-warehouse-product
68,P001001,2531,223,2024-04-01,E2E-warehouse-product
95,P001044,2954,232,2024-04-01,E2E-warehouse-product
65,P001006,2643,240,2024-04-01,E2E-warehouse-product
53,P001003,1935,394,2024-04-01,E2E-warehouse-product
51,P001035,1769,53,2024-04-01,E2E-warehouse-product
80,P001040,2860,471,2024-04-01,E2E-warehouse-product
81,P001041,4424,145,2024-04-01,E2E-warehouse-product
78,P001028,2795,282,2024-04-01,E2E-warehouse-product
93,P001024,3729,164,2024-04-01,E2E-warehouse-product
52,P001002,2902,89,2024-04-01,E2E-warehouse-product
61,P001018,1271,156,2024-04-01,E2E-warehouse-product
79,P001049,824,159,2024-04-01,E2E-warehouse-product
59,P001013,1128,500,2024-04-01,E2E-warehouse-product
67,P001017,358,59,2024-04-01,E2E-warehouse-product
56,P001020,2294,436,2024-04-01,E2E-warehouse-product
80,P001023,4339,490,2024-04-01,E2E-warehouse-product
64,P001007,1337,284,2024-04-01,E2E-warehouse-product
91,P001008,3907,303,2024-04-01,E2E-warehouse-product
96,P001020,566,496,2024-04-01,E2E-warehouse-product
71,P001042,1832,204,2024-04-01,E2E-warehouse-product
59,P001036,4563,214,2024-04-01,E2E-warehouse-product
70,P001039,2678,137,2024-04-01,E2E-warehouse-product
87,P001027,3177,465,2024-04-01,E2E-warehouse-product
80,P001010,3104,157,2024-04-01,E2E-warehouse-product
87,P001047,3284,380,2024-04-01,E2E-warehouse-product
52,P001015,4497,292,2024-04-01,E2E-warehouse-product
89,P001041,1795,122,2024-04-01,E2E-warehouse-product
100,P001002,2350,494,2024-04-01,E2E-warehouse-product
100,P001014,9,86,2024-04-01,E2E-warehouse-product
94,P001012,3804,137,2024-04-01,E2E-warehouse-product
65,P001010,1271,54,2024-04-01,E2E-warehouse-product
67,P001024,3501,193,2024-04-01,E2E-warehouse-product
79,P001020,443,397,2024-04-01,E2E-warehouse-product
63,P001039,1994,246,2024-04-01,E2E-warehouse-product
79,P001001,4176,190,2024-04-01,E2E-warehouse-product
60,P001009,3530,109,2024-04-01,E2E-warehouse-product
51,P001041,793,498,2024-04-01,E2E-warehouse-product
57,P001010,4073,307,2024-04-01,E2E-warehouse-product
96,P001008,4771,115,2024-04-01,E2E-warehouse-product
63,P001002,2416,365,2024-04-01,E2E-warehouse-product
80,P001027,692,375,2024-04-01,E2E-warehouse-product
52,P001008,282,71,2024-04-01,E2E-warehouse-product
64,P001037,3716,266,2024-04-01,E2E-warehouse-product
82,P001038,3851,123,2024-04-01,E2E-warehouse-product
85,P001033,1554,401,2024-04-01,E2E-warehouse-product
98,P001009,608,413,2024-04-01,E2E-warehouse-product
65,P001018,478,265,2024-04-01,E2E-warehouse-product
59,P001003,2608,375,2024-04-01,E2E-warehouse-product
63,P001022,234,171,2024-04-01,E2E-warehouse-product
77,P001034,2322,99,2024-04-01,E2E-warehouse-product
63,P001034,2133,422,2024-04-01,E2E-warehouse-product
54,P001031,885,208,2024-04-01,E2E-warehouse-product
64,P001031,3088,244,2024-04-01,E2E-warehouse-product
80,P001039,2326,351,2024-04-01,E2E-warehouse-product
90,P001030,3243,150,2024-04-01,E2E-warehouse-product
57,P001028,2388,127,2024-04-01,E2E-warehouse-product
77,P001023,3645,116,2024-04-01,E2E-warehouse-product
60,P001043,2177,415,2024-04-01,E2E-warehouse-product
51,P001042,3158,428,2024-04-01,E2E-warehouse-product
61,P001040,23,232,2024-04-01,E2E-warehouse-product
57,P001001,331,183,2024-04-01,E2E-warehouse-product
83,P001006,2605,180,2024-04-01,E2E-warehouse-product
62,P001020,981,146,2024-04-01,E2E-warehouse-product
67,P001016,3293,100,2024-04-01,E2E-warehouse-product
69,P001029,76,246,2024-04-01,E2E-warehouse-product
53,P001035,4790,441,2024-04-01,E2E-warehouse-product
93,P001031,3737,122,2024-04-01,E2E-warehouse-product
61,P001027,1223,479,2024-04-01,E2E-warehouse-product
76,P001004,435,345,2024-04-01,E2E-warehouse-product
62,P001037,470,355,2024-04-01,E2E-warehouse-product
71,P001016,1712,134,2024-04-01,E2E-warehouse-product
82,P001050,3096,125,2024-04-01,E2E-warehouse-product
72,P001006,860,445,2024-04-01,E2E-warehouse-product
80,P001030,2901,55,2024-04-01,E2E-warehouse-product
58,P001040,1694,90,2024-04-01,E2E-warehouse-product
86,P001040,1204,421,2024-04-01,E2E-warehouse-product
97,P001026,2699,154,2024-04-01,E2E-warehouse-product
75,P001050,1976,304,2024-04-01,E2E-warehouse-product
81,P001039,4681,365,2024-04-01,E2E-warehouse-product
76,P001024,3479,261,2024-04-01,E2E-warehouse-product
56,P001012,1737,320,2024-04-01,E2E-warehouse-product
76,P001047,4870,335,2024-04-01,E2E-warehouse-product
60,P001037,2906,131,2024-04-01,E2E-warehouse-product
51,P001003,3475,192,2024-04-01,E2E-warehouse-product
57,P001050,4936,326,2024-04-01,E2E-warehouse-product
80,P001046,1972,426,2024-04-01,E2E-warehouse-product
79,P001003,1874,117,2024-04-01,E2E-warehouse-product
99,P001001,3683,348,2024-04-01,E2E-warehouse-product
76,P001039,1236,317,2024-04-01,E2E-warehouse-product
70,P001033,4654,373,2024-04-01,E2E-warehouse-product
62,P001022,1373,271,2024-04-01,E2E-warehouse-product
68,P001029,3572,199,2024-04-01,E2E-warehouse-product
94,P001034,1735,95,2024-04-01,E2E-warehouse-product
79,P001036,3006,455,2024-04-01,E2E-warehouse-product
81,P001011,1595,376,2024-04-01,E2E-warehouse-product
81,P001036,1599,86,2024-04-01,E2E-warehouse-product
51,P001006,1914,427,2024-04-01,E2E-warehouse-product
95,P001039,3962,333,2024-04-01,E2E-warehouse-product
51,P001049,4152,237,2024-04-01,E2E-warehouse-product
59,P001011,2309,453,2024-04-01,E2E-warehouse-product
60,P001047,2811,297,2024-04-01,E2E-warehouse-product
74,P001002,1175,387,2024-04-01,E2E-warehouse-product
77,P001003,2427,463,2024-04-01,E2E-warehouse-product
80,P001012,3210,210,2024-04-01,E2E-warehouse-product
89,P001046,184,250,2024-04-01,E2E-warehouse-product
70,P001010,3595,119,2024-04-01,E2E-warehouse-product
74,P001037,1587,457,2024-04-01,E2E-warehouse-product
100,P001030,2626,257,2024-04-01,E2E-warehouse-product
53,P001035,4311,329,2024-04-01,E2E-warehouse-product
91,P001024,4598,132,2024-04-01,E2E-warehouse-product
57,P001011,2670,484,2024-04-01,E2E-warehouse-product
55,P001022,3507,162,2024-04-01,E2E-warehouse-product
54,P001026,4309,410,2024-04-01,E2E-warehouse-product
73,P001043,543,374,2024-04-01,E2E-warehouse-product
88,P001043,2898,250,2024-04-01,E2E-warehouse-product
64,P001046,665,283,2024-04-01,E2E-warehouse-product
66,P001023,2916,462,2024-04-01,E2E-warehouse-product
71,P001024,860,469,2024-04-01,E2E-warehouse-product
92,P001034,2050,413,2024-04-01,E2E-warehouse-product
97,P001029,1739,441,2024-04-01,E2E-warehouse-product
64,P001001,393,165,2024-04-01,E2E-warehouse-product
62,P001040,354,295,2024-04-01,E2E-warehouse-product
90,P001037,2985,114,2024-04-01,E2E-warehouse-product
54,P001005,375,51,2024-04-01,E2E-warehouse-product
53,P001003,4599,216,2024-04-01,E2E-warehouse-product
69,P001040,3708,230,2024-04-01,E2E-warehouse-product
72,P001015,4351,211,2024-04-01,E2E-warehouse-product
