customer_id,segment,loyalty_tier,demo_score,load_date,record_source
57,WHOLESALE,SILVER,97,2024-04-01,E2E-customer-demo
58,RETAIL,SILVER,94,2024-04-01,E2E-customer-demo
59,RETAIL,GOLD,94,2024-04-01,E2E-customer-demo
60,RETAIL,SILVER,89,2024-04-01,E2E-customer-demo
61,RETAIL,GOLD,61,2024-04-01,E2E-customer-demo
62,RETAIL,SILVER,52,2024-04-01,E2E-customer-demo
63,WHOLESALE,SILVER,96,2024-04-01,E2E-customer-demo
64,ONLINE,SILVER,93,2024-04-01,E2E-customer-demo
65,RETAIL,BRONZE,86,2024-04-01,E2E-customer-demo
66,WHOLESALE,SILVER,65,2024-04-01,E2E-customer-demo
67,WHOLESALE,SILVER,61,2024-04-01,E2E-customer-demo
68,ONLINE,PLATINUM,81,2024-04-01,E2E-customer-demo
69,RETAIL,BRONZE,99,2024-04-01,E2E-customer-demo
70,ONLINE,SILVER,98,2024-04-01,E2E-customer-demo
71,WHOLESALE,BRONZE,79,2024-04-01,E2E-customer-demo
72,WHOLESALE,BRONZE,90,2024-04-01,E2E-customer-demo
73,WHOLESALE,BRONZE,82,2024-04-01,E2E-customer-demo
74,WHOLESALE,PLATINUM,79,2024-04-01,E2E-customer-demo
75,RETAIL,BRONZE,45,2024-04-01,E2E-customer-demo
76,ONLINE,BRONZE,78,2024-04-01,E2E-customer-demo
77,RETAIL,SILVER,88,2024-04-01,E2E-customer-demo
78,WHOLESALE,PLATINUM,84,2024-04-01,E2E-customer-demo
79,ONLINE,PLATINUM,79,2024-04-01,E2E-customer-demo
80,ONLINE,GOLD,56,2024-04-01,E2E-customer-demo
81,ONLINE,SILVER,85,2024-04-01,E2E-customer-demo
82,RETAIL,GOLD,98,2024-04-01,E2E-customer-demo
83,ONLINE,PLATINUM,53,2024-04-01,E2E-customer-demo
84,WHOLESALE,SILVER,64,2024-04-01,E2E-customer-demo
85,ONLINE,SILVER,60,2024-04-01,E2E-customer-demo
86,RETAIL,BRONZE,60,2024-04-01,E2E-customer-demo
87,ONLINE,BRONZE,64,2024-04-01,E2E-customer-demo
88,ONLINE,PLATINUM,46,2024-04-01,E2E-customer-demo
89,ONLINE,SILVER,57,2024-04-01,E2E-customer-demo
90,ONLINE,PLATINUM,40,2024-04-01,E2E-customer-demo
91,ONLINE,SILVER,88,2024-04-01,E2E-customer-demo
92,RETAIL,PLATINUM,43,2024-04-01,E2E-customer-demo
93,RETAIL,PLATINUM,76,2024-04-01,E2E-customer-demo
94,WHOLESALE,SILVER,88,2024-04-01,E2E-customer-demo
95,ONLINE,SILVER,80,2024-04-01,E2E-customer-demo
96,WHOLESALE,GOLD,52,2024-04-01,E2E-customer-demo
97,ONLINE,BRONZE,89,2024-04-01,E2E-customer-demo
98,RETAIL,GOLD,43,2024-04-01,E2E-customer-demo
99,WHOLESALE,PLATINUM,50,2024-04-01,E2E-customer-demo
100,WHOLESALE,GOLD,51,2024-04-01,E2E-customer-demo
10001,RETAIL,BRONZE,70,2024-04-01,E2E-customer-demo
10002,ONLINE,SILVER,80,2024-04-01,E2E-customer-demo
10003,WHOLESALE,GOLD,66,2024-04-01,E2E-customer-demo
10004,ONLINE,BRONZE,64,2024-04-01,E2E-customer-demo
10005,ONLINE,SILVER,77,2024-04-01,E2E-customer-demo
10006,ONLINE,BRONZE,66,2024-04-01,E2E-customer-demo
10007,RETAIL,SILVER,47,2024-04-01,E2E-customer-demo
10008,ONLINE,GOLD,64,2024-04-01,E2E-customer-demo
10009,RETAIL,BRONZE,76,2024-04-01,E2E-customer-demo
10010,RETAIL,GOLD,82,2024-04-01,E2E-customer-demo
10011,RETAIL,BRONZE,79,2024-04-01,E2E-customer-demo
10012,ONLINE,GOLD,49,2024-04-01,E2E-customer-demo
10013,RETAIL,PLATINUM,76,2024-04-01,E2E-customer-demo
10014,RETAIL,SILVER,85,2024-04-01,E2E-customer-demo
10015,WHOLESALE,BRONZE,48,2024-04-01,E2E-customer-demo
10016,RETAIL,BRONZE,42,2024-04-01,E2E-customer-demo
10017,WHOLESALE,SILVER,77,2024-04-01,E2E-customer-demo
10018,WHOLESALE,PLATINUM,55,2024-04-01,E2E-customer-demo
10019,WHOLESALE,SILVER,94,2024-04-01,E2E-customer-demo
10020,WHOLESALE,GOLD,45,2024-04-01,E2E-customer-demo
10021,WHOLESALE,GOLD,74,2024-04-01,E2E-customer-demo
10022,RETAIL,GOLD,67,2024-04-01,E2E-customer-demo
10023,RETAIL,SILVER,46,2024-04-01,E2E-customer-demo
10024,ONLINE,BRONZE,94,2024-04-01,E2E-customer-demo
10025,ONLINE,GOLD,56,2024-04-01,E2E-customer-demo
10026,WHOLESALE,BRONZE,98,2024-04-01,E2E-customer-demo
10027,ONLINE,GOLD,78,2024-04-01,E2E-customer-demo
10028,RETAIL,PLATINUM,69,2024-04-01,E2E-customer-demo
10029,WHOLESALE,GOLD,43,2024-04-01,E2E-customer-demo
10030,WHOLESALE,SILVER,92,2024-04-01,E2E-customer-demo
10031,WHOLESALE,BRONZE,86,2024-04-01,E2E-customer-demo
10032,RETAIL,GOLD,45,2024-04-01,E2E-customer-demo
10033,WHOLESALE,SILVER,65,2024-04-01,E2E-customer-demo
10034,RETAIL,SILVER,64,2024-04-01,E2E-customer-demo
10035,RETAIL,BRONZE,82,2024-04-01,E2E-customer-demo
10036,ONLINE,GOLD,43,2024-04-01,E2E-customer-demo
10037,WHOLESALE,GOLD,40,2024-04-01,E2E-customer-demo
10038,ONLINE,SILVER,44,2024-04-01,E2E-customer-demo
10039,RETAIL,BRONZE,59,2024-04-01,E2E-customer-demo
10040,ONLINE,BRONZE,53,2024-04-01,E2E-customer-demo
10041,ONLINE,SILVER,76,2024-04-01,E2E-customer-demo
10042,ONLINE,SILVER,40,2024-04-01,E2E-customer-demo
10043,ONLINE,SILVER,76,2024-04-01,E2E-customer-demo
10044,WHOLESALE,SILVER,51,2024-04-01,E2E-customer-demo
10045,RETAIL,GOLD,53,2024-04-01,E2E-customer-demo
10046,WHOLESALE,PLATINUM,96,2024-04-01,E2E-customer-demo
10047,WHOLESALE,SILVER,92,2024-04-01,E2E-customer-demo
10048,RETAIL,SILVER,83,2024-04-01,E2E-customer-demo
10049,ONLINE,BRONZE,91,2024-04-01,E2E-customer-demo
10050,RETAIL,GOLD,50,2024-04-01,E2E-customer-demo
10051,WHOLESALE,SILVER,86,2024-04-01,E2E-customer-demo
10052,RETAIL,SILVER,74,2024-04-01,E2E-customer-demo
10053,RETAIL,PLATINUM,73,2024-04-01,E2E-customer-demo
10054,WHOLESALE,GOLD,84,2024-04-01,E2E-customer-demo
10055,WHOLESALE,GOLD,67,2024-04-01,E2E-customer-demo
10056,RETAIL,BRONZE,45,2024-04-01,E2E-customer-demo
10057,WHOLESALE,GOLD,50,2024-04-01,E2E-customer-demo
10058,WHOLESALE,SILVER,85,2024-04-01,E2E-customer-demo
10059,RETAIL,BRONZE,86,2024-04-01,E2E-customer-demo
10060,WHOLESALE,SILVER,78,2024-04-01,E2E-customer-demo
10061,WHOLESALE,BRONZE,86,2024-04-01,E2E-customer-demo
10062,RETAIL,BRONZE,44,2024-04-01,E2E-customer-demo
10063,RETAIL,PLATINUM,55,2024-04-01,E2E-customer-demo
10064,RETAIL,GOLD,92,2024-04-01,E2E-customer-demo
10065,RETAIL,PLATINUM,66,2024-04-01,E2E-customer-demo
10066,ONLINE,BRONZE,83,2024-04-01,E2E-customer-demo
10067,RETAIL,GOLD,83,2024-04-01,E2E-customer-demo
10068,WHOLESALE,BRONZE,92,2024-04-01,E2E-customer-demo
10069,ONLINE,GOLD,45,2024-04-01,E2E-customer-demo
10070,RETAIL,SILVER,99,2024-04-01,E2E-customer-demo
10071,RETAIL,PLATINUM,65,2024-04-01,E2E-customer-demo
10072,ONLINE,BRONZE,57,2024-04-01,E2E-customer-demo
10073,ONLINE,GOLD,77,2024-04-01,E2E-customer-demo
10074,WHOLESALE,PLATINUM,78,2024-04-01,E2E-customer-demo
10075,WHOLESALE,SILVER,84,2024-04-01,E2E-customer-demo
10076,WHOLESALE,PLATINUM,74,2024-04-01,E2E-customer-demo
10077,WHOLESALE,SILVER,67,2024-04-01,E2E-customer-demo
10078,ONLINE,SILVER,73,2024-04-01,E2E-customer-demo
10079,WHOLESALE,SILVER,82,2024-04-01,E2E-customer-demo
10080,ONLINE,SILVER,55,2024-04-01,E2E-customer-demo
10081,RETAIL,PLATINUM,94,2024-04-01,E2E-customer-demo
10082,RETAIL,PLATINUM,83,2024-04-01,E2E-customer-demo
10083,WHOLESALE,SILVER,45,2024-04-01,E2E-customer-demo
10084,WHOLESALE,SILVER,57,2024-04-01,E2E-customer-demo
10085,WHOLESALE,BRONZE,85,2024-04-01,E2E-customer-demo
10086,WHOLESALE,BRONZE,54,2024-04-01,E2E-customer-demo
10087,ONLINE,BRONZE,58,2024-04-01,E2E-customer-demo
10088,ONLINE,GOLD,73,2024-04-01,E2E-customer-demo
10089,RETAIL,PLATINUM,88,2024-04-01,E2E-customer-demo
10090,ONLINE,GOLD,78,2024-04-01,E2E-customer-demo
10091,RETAIL,SILVER,87,2024-04-01,E2E-customer-demo
10092,RETAIL,PLATINUM,59,2024-04-01,E2E-customer-demo
10093,RETAIL,PLATINUM,66,2024-04-01,E2E-customer-demo
10094,RETAIL,SILVER,40,2024-04-01,E2E-customer-demo
10095,WHOLESALE,SILVER,58,2024-04-01,E2E-customer-demo
10096,WHOLESALE,SILVER,55,2024-04-01,E2E-customer-demo
10097,RETAIL,PLATINUM,79,2024-04-01,E2E-customer-demo
10098,WHOLESALE,BRONZE,91,2024-04-01,E2E-customer-demo
10099,ONLINE,GOLD,61,2024-04-01,E2E-customer-demo
10100,WHOLESALE,PLATINUM,61,2024-04-01,E2E-customer-demo
