order_id,product_id,line_number,quantity,unit_price,discount_pct,load_date,record_source
O100066,P000857,2,4,315.98,0.08,2024-02-01,E2E-order-line
O100066,P000352,3,4,125.32,0.12,2024-02-01,E2E-order-line
O100067,P000472,1,3,412.01,0.16,2024-02-01,E2E-order-line
O100067,P000317,2,1,370.82,0.2,2024-02-01,E2E-order-line
O100068,P000668,1,5,150.13,0.24,2024-02-01,E2E-order-line
O100069,P000649,1,2,9.4,0.22,2024-02-01,E2E-order-line
O100070,P000953,1,4,433.38,0.17,2024-02-01,E2E-order-line
O100070,P000028,2,5,240.99,0.02,2024-02-01,E2E-order-line
O100070,P000348,3,5,139.62,0.13,2024-02-01,E2E-order-line
O100071,P000786,1,1,205.35,0.11,2024-02-01,E2E-order-line
O100071,P000745,2,5,421.37,0.24,2024-02-01,E2E-order-line
O100071,P000514,3,3,8.93,0.08,2024-02-01,E2E-order-line
O100071,P000326,4,3,269.02,0.01,2024-02-01,E2E-order-line
O100072,P000174,1,2,68.85,0.08,2024-02-01,E2E-order-line
O100072,P000416,2,5,328.75,0.21,2024-02-01,E2E-order-line
O100072,P000197,3,1,429.81,0.14,2024-02-01,E2E-order-line
O100073,P000968,1,1,23.79,0.1,2024-02-01,E2E-order-line
O100073,P000114,2,3,41.39,0.09,2024-02-01,E2E-order-line
O100073,P000193,3,3,67.31,0.09,2024-02-01,E2E-order-line
O100073,P000635,4,1,432.46,0.19,2024-02-01,E2E-order-line
O100074,P000589,1,2,151.75,0.18,2024-02-01,E2E-order-line
O100074,P000700,2,4,303.41,0.23,2024-02-01,E2E-order-line
O100074,P000369,3,4,327.17,0.19,2024-02-01,E2E-order-line
O100075,P000936,1,2,102.82,0.04,2024-02-01,E2E-order-line
O100075,P000329,2,2,165.67,0.13,2024-02-01,E2E-order-line
O100076,P000927,1,3,204.39,0.18,2024-02-01,E2E-order-line
O100077,P000504,1,4,40.67,0.05,2024-02-01,E2E-order-line
O100078,P000760,1,3,404.12,0.14,2024-02-01,E2E-order-line
O100078,P000983,2,1,59.35,0.12,2024-02-01,E2E-order-line
O100078,P000228,3,1,371.48,0.16,2024-02-01,E2E-order-line
O100079,P000053,1,5,50.81,0.12,2024-02-01,E2E-order-line
O100079,P000412,2,4,226.2,0.1,2024-02-01,E2E-order-line
O100079,P000368,3,1,397.15,0.16,2024-02-01,E2E-order-line
O100080,P000392,1,3,38.88,0.02,2024-02-01,E2E-order-line
O100080,P000688,2,2,477.76,0.24,2024-02-01,E2E-order-line
O100080,P000618,3,3,308.33,0.07,2024-02-01,E2E-order-line
O100081,P000346,1,2,80.14,0.2,2024-02-01,E2E-order-line
O100081,P000958,2,2,329.1,0.06,2024-02-01,E2E-order-line
O100082,P000564,1,5,294.49,0.22,2024-02-01,E2E-order-line
O100083,P000047,1,2,229.44,0.07,2024-02-01,E2E-order-line
O100083,P000248,2,1,114.33,0.18,2024-02-01,E2E-order-line
O100084,P000599,1,4,268.45,0.01,2024-02-01,E2E-order-line
O100084,P001034,2,3,430.34,0.21,2024-02-01,E2E-order-line
O100084,P000468,3,5,107.24,0.01,2024-02-01,E2E-order-line
O100084,P000760,4,4,481.6,0.08,2024-02-01,E2E-order-line
O100085,P000239,1,3,422.46,0.14,2024-02-01,E2E-order-line
O100085,P000772,2,3,27.23,0.09,2024-02-01,E2E-order-line
O100086,P000048,1,3,115.03,0.06,2024-02-01,E2E-order-line
O100086,P000896,2,4,120.94,0.15,2024-02-01,E2E-order-line
O100086,P000767,3,1,131.46,0.16,2024-02-01,E2E-order-line
O100087,P000427,1,5,25.38,0.12,2024-02-01,E2E-order-line
O100087,P000395,2,3,241.75,0.2,2024-02-01,E2E-order-line
O100087,P000405,3,4,88.44,0.16,2024-02-01,E2E-order-line
O100087,P000329,4,3,23.36,0.03,2024-02-01,E2E-order-line
O100088,P000426,1,4,69.81,0.06,2024-02-01,E2E-order-line
O100088,P000606,2,3,458.04,0.1,2024-02-01,E2E-order-line
O100089,P000705,1,5,470.93,0.06,2024-02-01,E2E-order-line
O100089,P000135,2,2,203.05,0.17,2024-02-01,E2E-order-line
O100090,P000624,1,5,153.23,0.19,2024-02-01,E2E-order-line
O100090,P000756,2,4,281.69,0.08,2024-02-01,E2E-order-line
O100091,P000738,1,5,482.36,0.15,2024-02-01,E2E-order-line
O100091,P000334,2,5,334.46,0.02,2024-02-01,E2E-order-line
O100091,P000209,3,2,177.86,0.22,2024-02-01,E2E-order-line
O100092,P000745,1,3,300.11,0.04,2024-02-01,E2E-order-line
O100092,P001035,2,2,323.72,0.18,2024-02-01,E2E-order-line
O100093,P000516,1,4,178.45,0.19,2024-02-01,E2E-order-line
O100093,P000328,2,4,499.78,0.12,2024-02-01,E2E-order-line
O100094,P000523,1,3,203.33,0.01,2024-02-01,E2E-order-line
O100094,P000130,2,2,68.1,0.15,2024-02-01,E2E-order-line
O100094,P000532,3,5,476.02,0.06,2024-02-01,E2E-order-line
O100094,P000467,4,3,10.3,0.06,2024-02-01,E2E-order-line
O100095,P000070,1,1,477.86,0.15,2024-02-01,E2E-order-line
O100095,P000013,2,3,211.16,0.04,2024-02-01,E2E-order-line
O100096,P001033,1,4,141.78,0.03,2024-02-01,E2E-order-line
O100096,P000081,2,4,98.77,0.1,2024-02-01,E2E-order-line
O100096,P000142,3,2,221.17,0.11,2024-02-01,E2E-order-line
O100097,P000666,1,2,185.43,0.14,2024-02-01,E2E-order-line
O100097,P000196,2,3,222.68,0.23,2024-02-01,E2E-order-line
O100097,P000400,3,3,194.63,0.01,2024-02-01,E2E-order-line
O100098,P000541,1,4,484.44,0.12,2024-02-01,E2E-order-line
O100098,P000141,2,1,150.26,0.06,2024-02-01,E2E-order-line
O100098,P000050,3,4,442.7,0.13,2024-02-01,E2E-order-line
O100098,P000052,4,3,366.25,0.21,2024-02-01,E2E-order-line
O100099,P001030,1,1,292.42,0.15,2024-02-01,E2E-order-line
O100100,P000049,1,1,477.68,0.23,2024-02-01,E2E-order-line
O100100,P000102,2,5,339.78,0.21,2024-02-01,E2E-order-line
O100100,P000563,3,1,116.09,0.1,2024-02-01,E2E-order-line
O100101,P001032,1,4,174.09,0.22,2024-02-01,E2E-order-line
O100102,P000760,1,5,263.17,0.16,2024-02-01,E2E-order-line
O100102,P000834,2,5,335.74,0.01,2024-02-01,E2E-order-line
O100103,P000305,1,4,498.07,0.19,2024-02-01,E2E-order-line
O100104,P000985,1,2,282.61,0.12,2024-02-01,E2E-order-line
O100104,P001016,2,3,410.84,0.08,2024-02-01,E2E-order-line
O100105,P000504,1,3,360.65,0.08,2024-02-01,E2E-order-line
O100105,P000239,2,5,490.12,0.01,2024-02-01,E2E-order-line
O100105,P000335,3,3,303.4,0.13,2024-02-01,E2E-order-line
O100106,P000313,1,2,142.09,0.2,2024-02-01,E2E-order-line
O100106,P000438,2,3,150.34,0.12,2024-02-01,E2E-order-line
O100107,P001029,1,1,392.24,0.12,2024-02-01,E2E-order-line
O100108,P000546,1,2,21.27,0.16,2024-02-01,E2E-order-line
O100108,P000651,2,4,281.56,0.22,2024-02-01,E2E-order-line
O100108,P000964,3,1,69.29,0.04,2024-02-01,E2E-order-line
O100108,P000471,4,4,36.32,0.05,2024-02-01,E2E-order-line
O100109,P000768,1,2,275.17,0.11,2024-02-01,E2E-order-line
O100109,P000614,2,1,436.82,0.16,2024-02-01,E2E-order-line
O100109,P000045,3,3,10.78,0.13,2024-02-01,E2E-order-line
O100109,P001005,4,5,424.47,0.03,2024-02-01,E2E-order-line
O100110,P000896,1,3,210.43,0.03,2024-02-01,E2E-order-line
O100111,P000985,1,5,383.63,0.14,2024-02-01,E2E-order-line
O100111,P000450,2,1,487.89,0.18,2024-02-01,E2E-order-line
O100111,P000783,3,4,298.86,0.24,2024-02-01,E2E-order-line
O100112,P000102,1,3,396.16,0.19,2024-02-01,E2E-order-line
O100112,P000339,2,2,332.99,0.06,2024-02-01,E2E-order-line
O100112,P000115,3,5,287.56,0.07,2024-02-01,E2E-order-line
O100113,P000032,1,4,260.16,0.17,2024-02-01,E2E-order-line
O100114,P000854,1,4,433.67,0.11,2024-02-01,E2E-order-line
O100114,P000416,2,5,185.1,0.08,2024-02-01,E2E-order-line
O100115,P000600,1,5,98.01,0.2,2024-02-01,E2E-order-line
O100115,P000948,2,4,219.92,0.07,2024-02-01,E2E-order-line
O100115,P000221,3,1,394.21,0.18,2024-02-01,E2E-order-line
O100116,P000754,1,1,132.51,0.1,2024-02-01,E2E-order-line
O100117,P000158,1,3,367.51,0.14,2024-02-01,E2E-order-line
O100117,P000594,2,4,132.23,0.23,2024-02-01,E2E-order-line
O100117,P000853,3,5,457.87,0.23,2024-02-01,E2E-order-line
O100118,P000211,1,4,446.55,0.13,2024-02-01,E2E-order-line
O100118,P000263,2,2,433.75,0.17,2024-02-01,E2E-order-line
O100119,P000516,1,2,198.72,0.23,2024-02-01,E2E-order-line
O100119,P000090,2,2,71.84,0.1,2024-02-01,E2E-order-line
O100119,P000703,3,1,54.62,0.1,2024-02-01,E2E-order-line
O100119,P000899,4,5,369.77,0.13,2024-02-01,E2E-order-line
O100120,P000188,1,4,10.21,0.24,2024-02-01,E2E-order-line
O100121,P000318,1,2,404.93,0.04,2024-02-01,E2E-order-line
O100121,P000063,2,5,314.29,0.09,2024-02-01,E2E-order-line
O100121,P000754,3,2,408.46,0.04,2024-02-01,E2E-order-line
O100122,P000791,1,5,416.84,0.12,2024-02-01,E2E-order-line
O100122,P000213,2,3,177.25,0.17,2024-02-01,E2E-order-line
O100122,P000431,3,4,424.2,0.06,2024-02-01,E2E-order-line
O100123,P000306,1,5,391.87,0.15,2024-02-01,E2E-order-line
O100123,P000637,2,4,395.87,0.04,2024-02-01,E2E-order-line
O100123,P000509,3,4,467.26,0.01,2024-02-01,E2E-order-line
O100123,P000493,4,4,387.13,0.19,2024-02-01,E2E-order-line
O100124,P000484,1,4,253.03,0.13,2024-02-01,E2E-order-line
O100124,P000989,2,1,421.38,0.1,2024-02-01,E2E-order-line
O100124,P001048,3,2,346.07,0.25,2024-02-01,E2E-order-line
O100125,P000426,1,3,218.78,0.2,2024-02-01,E2E-order-line
O100126,P000634,1,5,283.54,0.12,2024-02-01,E2E-order-line
O100126,P000315,2,2,30.68,0.07,2024-02-01,E2E-order-line
O100126,P000588,3,5,164.45,0.21,2024-02-01,E2E-order-line
O100127,P000686,1,1,181.75,0.15,2024-02-01,E2E-order-line
O100127,P000833,2,4,31.84,0.02,2024-02-01,E2E-order-line
O100128,P000847,1,3,417.11,0.14,2024-02-01,E2E-order-line
O100128,P000238,2,1,157.95,0.02,2024-02-01,E2E-order-line
O100128,P001033,3,5,105.32,0.22,2024-02-01,E2E-order-line
O100128,P000639,4,2,469.57,0.06,2024-02-01,E2E-order-line
O100129,P000565,1,4,167.36,0.22,2024-02-01,E2E-order-line
O100130,P000243,1,5,29.25,0.04,2024-02-01,E2E-order-line
O100131,P000199,1,1,444.09,0.21,2024-02-01,E2E-order-line
O100131,P000409,2,5,190.52,0.04,2024-02-01,E2E-order-line
O100131,P000753,3,2,93.51,0.06,2024-02-01,E2E-order-line
O100131,P000969,4,3,97.93,0.2,2024-02-01,E2E-order-line
O100132,P000604,1,5,64.35,0.24,2024-02-01,E2E-order-line
O100133,P000900,1,1,369.89,0.0,2024-02-01,E2E-order-line
O100134,P000585,1,2,250.09,0.19,2024-02-01,E2E-order-line
O100134,P000604,2,2,315.49,0.1,2024-02-01,E2E-order-line
O100134,P000763,3,4,335.33,0.0,2024-02-01,E2E-order-line
O100134,P000679,4,1,408.92,0.15,2024-02-01,E2E-order-line
O100135,P000703,1,1,275.92,0.08,2024-02-01,E2E-order-line
O100135,P000013,2,4,305.99,0.03,2024-02-01,E2E-order-line
O100135,P000232,3,3,376.07,0.07,2024-02-01,E2E-order-line
O100135,P000654,4,3,15.78,0.11,2024-02-01,E2E-order-line
O100136,P000350,1,5,387.1,0.2,2024-02-01,E2E-order-line
O100136,P000854,2,1,243.88,0.1,2024-02-01,E2E-order-line
O100136,P000846,3,3,317.46,0.14,2024-02-01,E2E-order-line
O100137,P000942,1,5,310.66,0.02,2024-02-01,E2E-order-line
O100138,P000561,1,4,44.17,0.05,2024-02-01,E2E-order-line
O100139,P000332,1,4,371.31,0.12,2024-02-01,E2E-order-line
O100139,P000405,2,1,110.63,0.05,2024-02-01,E2E-order-line
O100140,P000154,1,2,246.23,0.19,2024-02-01,E2E-order-line
O100140,P000447,2,5,291.91,0.12,2024-02-01,E2E-order-line
O100140,P000850,3,5,443.88,0.18,2024-02-01,E2E-order-line
O100141,P000298,1,2,80.2,0.03,2024-02-01,E2E-order-line
O100141,P000417,2,2,36.19,0.25,2024-02-01,E2E-order-line
O100141,P000705,3,3,61.02,0.05,2024-02-01,E2E-order-line
O100141,P000253,4,3,172.15,0.24,2024-02-01,E2E-order-line
O100142,P000013,1,3,417.12,0.2,2024-02-01,E2E-order-line
O100142,P001023,2,4,258.56,0.08,2024-02-01,E2E-order-line
O100142,P000934,3,4,154.61,0.22,2024-02-01,E2E-order-line
O100142,P000292,4,4,207.99,0.05,2024-02-01,E2E-order-line
O100143,P000701,1,4,46.14,0.12,2024-02-01,E2E-order-line
O100144,P000329,1,3,414.04,0.18,2024-02-01,E2E-order-line
O100144,P000117,2,3,265.57,0.02,2024-02-01,E2E-order-line
O100145,P000589,1,3,201.69,0.09,2024-02-01,E2E-order-line
O100146,P000455,1,3,478.46,0.19,2024-02-01,E2E-order-line
O100147,P000749,1,1,264.34,0.04,2024-02-01,E2E-order-line
O100148,P000503,1,3,472.78,0.14,2024-02-01,E2E-order-line
O100148,P000459,2,4,152.03,0.23,2024-02-01,E2E-order-line
O100148,P000540,3,1,201.54,0.04,2024-02-01,E2E-order-line
O100149,P000653,1,5,51.01,0.17,2024-02-01,E2E-order-line
O100150,P000838,1,3,148.35,0.0,2024-02-01,E2E-order-line
O100150,P000594,2,5,25.01,0.12,2024-02-01,E2E-order-line
O100150,P000895,3,3,75.14,0.04,2024-02-01,E2E-order-line
O100151,P000140,1,2,166.48,0.05,2024-02-01,E2E-order-line
O100151,P001045,2,4,211.51,0.19,2024-02-01,E2E-order-line
O100152,P000685,1,3,432.85,0.24,2024-02-01,E2E-order-line
O100152,P000960,2,1,92.07,0.23,2024-02-01,E2E-order-line
O100153,P001022,1,2,400.26,0.05,2024-02-01,E2E-order-line
O100153,P000928,2,1,8.05,0.1,2024-02-01,E2E-order-line
O100153,P000808,3,3,116.89,0.15,2024-02-01,E2E-order-line
O100154,P000660,1,1,487.89,0.22,2024-02-01,E2E-order-line
O100154,P000997,2,1,18.98,0.19,2024-02-01,E2E-order-line
O100154,P000227,3,1,72.98,0.21,2024-02-01,E2E-order-line
O100154,P000940,4,5,238.88,0.02,2024-02-01,E2E-order-line
O100155,P000385,1,3,114.06,0.17,2024-02-01,E2E-order-line
O100155,P000134,2,2,379.33,0.22,2024-02-01,E2E-order-line
O100156,P000951,1,1,474.49,0.11,2024-02-01,E2E-order-line
O100156,P000588,2,2,268.07,0.16,2024-02-01,E2E-order-line
O100157,P001020,1,3,164.04,0.03,2024-02-01,E2E-order-line
O100157,P000642,2,1,117.53,0.23,2024-02-01,E2E-order-line
O100157,P000070,3,4,483.78,0.04,2024-02-01,E2E-order-line
O100157,P000892,4,4,487.29,0.08,2024-02-01,E2E-order-line
O100158,P000958,1,2,310.88,0.04,2024-02-01,E2E-order-line
O100158,P000262,2,5,86.03,0.06,2024-02-01,E2E-order-line
O100158,P000704,3,2,260.95,0.18,2024-02-01,E2E-order-line
O100159,P000545,1,3,495.85,0.14,2024-02-01,E2E-order-line
O100159,P000012,2,2,183.06,0.13,2024-02-01,E2E-order-line
O100159,P000615,3,2,393.66,0.16,2024-02-01,E2E-order-line
O100160,P000193,1,2,477.26,0.0,2024-02-01,E2E-order-line
O100160,P000676,2,4,466.27,0.04,2024-02-01,E2E-order-line
O100161,P000895,1,1,361.88,0.04,2024-02-01,E2E-order-line
