customer_id,segment,loyalty_tier,demo_score,load_date,record_source
83,RETAIL,PLATINUM,55,2024-01-01,E2E-customer-demo
84,WHOLESALE,PLATINUM,52,2024-01-01,E2E-customer-demo
85,RETAIL,BRONZE,82,2024-01-01,E2E-customer-demo
86,WHOLESALE,GOLD,67,2024-01-01,E2E-customer-demo
87,WHOLESALE,PLATINUM,95,2024-01-01,E2E-customer-demo
88,ONLINE,BRONZE,83,2024-01-01,E2E-customer-demo
89,ONLINE,BRONZE,43,2024-01-01,E2E-customer-demo
90,WHOLESALE,GOLD,91,2024-01-01,E2E-customer-demo
91,RETAIL,SILVER,52,2024-01-01,E2E-customer-demo
92,RETAIL,PLATINUM,48,2024-01-01,E2E-customer-demo
93,WHOLESALE,SILVER,57,2024-01-01,E2E-customer-demo
94,WHOLESALE,SILVER,95,2024-01-01,E2E-customer-demo
95,RETAIL,PLATINUM,91,2024-01-01,E2E-customer-demo
96,ONLINE,BRONZE,43,2024-01-01,E2E-customer-demo
97,ONLINE,BRONZE,45,2024-01-01,E2E-customer-demo
98,RETAIL,SILVER,66,2024-01-01,E2E-customer-demo
99,WHOLESALE,PLATINUM,53,2024-01-01,E2E-customer-demo
100,WHOLESALE,BRONZE,50,2024-01-01,E2E-customer-demo
101,WHOLESALE,BRONZE,64,2024-01-01,E2E-customer-demo
102,WHOLESALE,PLATINUM,58,2024-01-01,E2E-customer-demo
103,WHOLESALE,PLATINUM,49,2024-01-01,E2E-customer-demo
104,RETAIL,GOLD,53,2024-01-01,E2E-customer-demo
105,RETAIL,BRONZE,87,2024-01-01,E2E-customer-demo
106,WHOLESALE,BRONZE,43,2024-01-01,E2E-customer-demo
107,ONLINE,PLATINUM,72,2024-01-01,E2E-customer-demo
108,ONLINE,SILVER,43,2024-01-01,E2E-customer-demo
109,ONLINE,BRONZE,94,2024-01-01,E2E-customer-demo
110,RETAIL,BRONZE,78,2024-01-01,E2E-customer-demo
111,RETAIL,SILVER,65,2024-01-01,E2E-customer-demo
112,RETAIL,SILVER,77,2024-01-01,E2E-customer-demo
113,ONLINE,BRONZE,79,2024-01-01,E2E-customer-demo
114,RETAIL,PLATINUM,82,2024-01-01,E2E-customer-demo
115,ONLINE,GOLD,99,2024-01-01,E2E-customer-demo
116,WHOLESALE,SILVER,82,2024-01-01,E2E-customer-demo
117,ONLINE,GOLD,55,2024-01-01,E2E-customer-demo
118,WHOLESALE,PLATINUM,48,2024-01-01,E2E-customer-demo
119,ONLINE,GOLD,69,2024-01-01,E2E-customer-demo
120,WHOLESALE,BRONZE,40,2024-01-01,E2E-customer-demo
121,WHOLESALE,BRONZE,44,2024-01-01,E2E-customer-demo
122,ONLINE,SILVER,72,2024-01-01,E2E-customer-demo
123,WHOLESALE,SILVER,99,2024-01-01,E2E-customer-demo
124,WHOLESALE,BRONZE,96,2024-01-01,E2E-customer-demo
125,RETAIL,GOLD,58,2024-01-01,E2E-customer-demo
126,RETAIL,PLATINUM,93,2024-01-01,E2E-customer-demo
127,ONLINE,GOLD,79,2024-01-01,E2E-customer-demo
128,ONLINE,BRONZE,82,2024-01-01,E2E-customer-demo
129,ONLINE,GOLD,99,2024-01-01,E2E-customer-demo
130,ONLINE,BRONZE,96,2024-01-01,E2E-customer-demo
131,RETAIL,GOLD,47,2024-01-01,E2E-customer-demo
132,RETAIL,SILVER,57,2024-01-01,E2E-customer-demo
133,WHOLESALE,SILVER,85,2024-01-01,E2E-customer-demo
134,WHOLESALE,SILVER,83,2024-01-01,E2E-customer-demo
135,ONLINE,GOLD,72,2024-01-01,E2E-customer-demo
136,WHOLESALE,GOLD,97,2024-01-01,E2E-customer-demo
137,RETAIL,BRONZE,80,2024-01-01,E2E-customer-demo
138,WHOLESALE,GOLD,42,2024-01-01,E2E-customer-demo
139,RETAIL,GOLD,89,2024-01-01,E2E-customer-demo
140,RETAIL,GOLD,50,2024-01-01,E2E-customer-demo
141,ONLINE,PLATINUM,75,2024-01-01,E2E-customer-demo
142,ONLINE,PLATINUM,75,2024-01-01,E2E-customer-demo
143,RETAIL,BRONZE,44,2024-01-01,E2E-customer-demo
144,ONLINE,SILVER,74,2024-01-01,E2E-customer-demo
145,RETAIL,GOLD,77,2024-01-01,E2E-customer-demo
146,ONLINE,SILVER,67,2024-01-01,E2E-customer-demo
147,RETAIL,BRONZE,59,2024-01-01,E2E-customer-demo
148,WHOLESALE,BRONZE,97,2024-01-01,E2E-customer-demo
149,WHOLESALE,SILVER,83,2024-01-01,E2E-customer-demo
150,RETAIL,BRONZE,62,2024-01-01,E2E-customer-demo
151,ONLINE,PLATINUM,79,2024-01-01,E2E-customer-demo
152,ONLINE,SILVER,99,2024-01-01,E2E-customer-demo
153,RETAIL,SILVER,91,2024-01-01,E2E-customer-demo
154,RETAIL,PLATINUM,41,2024-01-01,E2E-customer-demo
155,RETAIL,GOLD,90,2024-01-01,E2E-customer-demo
156,WHOLESALE,SILVER,57,2024-01-01,E2E-customer-demo
157,RETAIL,BRONZE,64,2024-01-01,E2E-customer-demo
158,RETAIL,PLATINUM,54,2024-01-01,E2E-customer-demo
159,RETAIL,PLATINUM,62,2024-01-01,E2E-customer-demo
160,WHOLESALE,SILVER,54,2024-01-01,E2E-customer-demo
161,RETAIL,SILVER,65,2024-01-01,E2E-customer-demo
162,WHOLESALE,GOLD,95,2024-01-01,E2E-customer-demo
163,RETAIL,GOLD,62,2024-01-01,E2E-customer-demo
164,ONLINE,PLATINUM,83,2024-01-01,E2E-customer-demo
165,ONLINE,GOLD,41,2024-01-01,E2E-customer-demo
166,RETAIL,GOLD,51,2024-01-01,E2E-customer-demo
167,ONLINE,GOLD,42,2024-01-01,E2E-customer-demo
168,RETAIL,PLATINUM,62,2024-01-01,E2E-customer-demo
169,ONLINE,GOLD,67,2024-01-01,E2E-customer-demo
170,ONLINE,BRONZE,64,2024-01-01,E2E-customer-demo
171,ONLINE,SILVER,56,2024-01-01,E2E-customer-demo
172,RETAIL,PLATINUM,40,2024-01-01,E2E-customer-demo
173,ONLINE,SILVER,63,2024-01-01,E2E-customer-demo
174,WHOLESALE,BRONZE,82,2024-01-01,E2E-customer-demo
175,WHOLESALE,GOLD,82,2024-01-01,E2E-customer-demo
176,RETAIL,GOLD,72,2024-01-01,E2E-customer-demo
177,WHOLESALE,PLATINUM,60,2024-01-01,E2E-customer-demo
178,WHOLESALE,GOLD,75,2024-01-01,E2E-customer-demo
179,RETAIL,SILVER,66,2024-01-01,E2E-customer-demo
180,ONLINE,PLATINUM,83,2024-01-01,E2E-customer-demo
181,ONLINE,SILVER,79,2024-01-01,E2E-customer-demo
182,ONLINE,GOLD,65,2024-01-01,E2E-customer-demo
183,ONLINE,BRONZE,59,2024-01-01,E2E-customer-demo
184,WHOLESALE,SILVER,67,2024-01-01,E2E-customer-demo
185,ONLINE,GOLD,69,2024-01-01,E2E-customer-demo
186,WHOLESALE,PLATINUM,83,2024-01-01,E2E-customer-demo
187,RETAIL,PLATINUM,90,2024-01-01,E2E-customer-demo
188,ONLINE,SILVER,82,2024-01-01,E2E-customer-demo
189,RETAIL,GOLD,72,2024-01-01,E2E-customer-demo
190,ONLINE,GOLD,45,2024-01-01,E2E-customer-demo
191,RETAIL,GOLD,54,2024-01-01,E2E-customer-demo
192,RETAIL,SILVER,41,2024-01-01,E2E-customer-demo
193,RETAIL,SILVER,70,2024-01-01,E2E-customer-demo
194,ONLINE,BRONZE,69,2024-01-01,E2E-customer-demo
195,WHOLESALE,SILVER,85,2024-01-01,E2E-customer-demo
196,ONLINE,PLATINUM,71,2024-01-01,E2E-customer-demo
197,WHOLESALE,SILVER,49,2024-01-01,E2E-customer-demo
198,ONLINE,BRONZE,97,2024-01-01,E2E-customer-demo
199,RETAIL,PLATINUM,54,2024-01-01,E2E-customer-demo
200,RETAIL,PLATINUM,43,2024-01-01,E2E-customer-demo
201,ONLINE,SILVER,98,2024-01-01,E2E-customer-demo
202,RETAIL,PLATINUM,48,2024-01-01,E2E-customer-demo
203,WHOLESALE,GOLD,88,2024-01-01,E2E-customer-demo
204,WHOLESALE,PLATINUM,93,2024-01-01,E2E-customer-demo
205,ONLINE,PLATINUM,97,2024-01-01,E2E-customer-demo
206,RETAIL,PLATINUM,68,2024-01-01,E2E-customer-demo
207,WHOLESALE,SILVER,93,2024-01-01,E2E-customer-demo
208,ONLINE,GOLD,89,2024-01-01,E2E-customer-demo
209,ONLINE,PLATINUM,80,2024-01-01,E2E-customer-demo
210,RETAIL,GOLD,68,2024-01-01,E2E-customer-demo
211,RETAIL,GOLD,55,2024-01-01,E2E-customer-demo
212,WHOLESALE,GOLD,60,2024-01-01,E2E-customer-demo
213,ONLINE,BRONZE,48,2024-01-01,E2E-customer-demo
214,RETAIL,SILVER,64,2024-01-01,E2E-customer-demo
215,ONLINE,SILVER,85,2024-01-01,E2E-customer-demo
216,RETAIL,BRONZE,66,2024-01-01,E2E-customer-demo
217,WHOLESALE,GOLD,74,2024-01-01,E2E-customer-demo
218,WHOLESALE,PLATINUM,43,2024-01-01,E2E-customer-demo
219,RETAIL,PLATINUM,64,2024-01-01,E2E-customer-demo
220,ONLINE,BRONZE,94,2024-01-01,E2E-customer-demo
221,ONLINE,PLATINUM,70,2024-01-01,E2E-customer-demo
222,RETAIL,GOLD,59,2024-01-01,E2E-customer-demo
223,WHOLESALE,PLATINUM,74,2024-01-01,E2E-customer-demo
224,ONLINE,SILVER,71,2024-01-01,E2E-customer-demo
225,RETAIL,GOLD,67,2024-01-01,E2E-customer-demo
226,WHOLESALE,BRONZE,64,2024-01-01,E2E-customer-demo
227,WHOLESALE,PLATINUM,86,2024-01-01,E2E-customer-demo
228,RETAIL,PLATINUM,98,2024-01-01,E2E-customer-demo
229,RETAIL,BRONZE,98,2024-01-01,E2E-customer-demo
230,WHOLESALE,BRONZE,45,2024-01-01,E2E-customer-demo
231,ONLINE,PLATINUM,48,2024-01-01,E2E-customer-demo
232,WHOLESALE,SILVER,43,2024-01-01,E2E-customer-demo
233,WHOLESALE,PLATINUM,60,2024-01-01,E2E-customer-demo
234,RETAIL,PLATINUM,60,2024-01-01,E2E-customer-demo
235,WHOLESALE,PLATINUM,57,2024-01-01,E2E-customer-demo
236,WHOLESALE,GOLD,93,2024-01-01,E2E-customer-demo
237,RETAIL,PLATINUM,41,2024-01-01,E2E-customer-demo
238,ONLINE,BRONZE,62,2024-01-01,E2E-customer-demo
239,RETAIL,BRONZE,89,2024-01-01,E2E-customer-demo
240,ONLINE,BRONZE,88,2024-01-01,E2E-customer-demo
241,RETAIL,SILVER,52,2024-01-01,E2E-customer-demo
242,RETAIL,SILVER,55,2024-01-01,E2E-customer-demo
243,RETAIL,PLATINUM,82,2024-01-01,E2E-customer-demo
244,RETAIL,SILVER,69,2024-01-01,E2E-customer-demo
245,ONLINE,GOLD,89,2024-01-01,E2E-customer-demo
246,WHOLESALE,SILVER,78,2024-01-01,E2E-customer-demo
247,ONLINE,BRONZE,89,2024-01-01,E2E-customer-demo
248,RETAIL,GOLD,46,2024-01-01,E2E-customer-demo
249,ONLINE,BRONZE,99,2024-01-01,E2E-customer-demo
250,WHOLESALE,PLATINUM,65,2024-01-01,E2E-customer-demo
251,ONLINE,SILVER,44,2024-01-01,E2E-customer-demo
252,ONLINE,SILVER,46,2024-01-01,E2E-customer-demo
253,ONLINE,GOLD,94,2024-01-01,E2E-customer-demo
254,ONLINE,BRONZE,90,2024-01-01,E2E-customer-demo
255,ONLINE,BRONZE,62,2024-01-01,E2E-customer-demo
256,ONLINE,PLATINUM,82,2024-01-01,E2E-customer-demo
257,WHOLESALE,BRONZE,72,2024-01-01,E2E-customer-demo
258,ONLINE,GOLD,40,2024-01-01,E2E-customer-demo
259,WHOLESALE,PLATINUM,46,2024-01-01,E2E-customer-demo
260,WHOLESALE,GOLD,80,2024-01-01,E2E-customer-demo
261,WHOLESALE,SILVER,67,2024-01-01,E2E-customer-demo
262,RETAIL,GOLD,79,2024-01-01,E2E-customer-demo
263,ONLINE,PLATINUM,69,2024-01-01,E2E-customer-demo
264,WHOLESALE,GOLD,60,2024-01-01,E2E-customer-demo
265,RETAIL,BRONZE,57,2024-01-01,E2E-customer-demo
266,WHOLESALE,SILVER,88,2024-01-01,E2E-customer-demo
267,WHOLESALE,PLATINUM,61,2024-01-01,E2E-customer-demo
268,RETAIL,PLATINUM,94,2024-01-01,E2E-customer-demo
269,WHOLESALE,SILVER,71,2024-01-01,E2E-customer-demo
270,RETAIL,GOLD,91,2024-01-01,E2E-customer-demo
271,WHOLESALE,GOLD,57,2024-01-01,E2E-customer-demo
272,ONLINE,GOLD,75,2024-01-01,E2E-customer-demo
273,RETAIL,SILVER,45,2024-01-01,E2E-customer-demo
274,RETAIL,PLATINUM,71,2024-01-01,E2E-customer-demo
275,ONLINE,SILVER,84,2024-01-01,E2E-customer-demo
276,WHOLESALE,PLATINUM,68,2024-01-01,E2E-customer-demo
277,RETAIL,BRONZE,58,2024-01-01,E2E-customer-demo
278,RETAIL,PLATINUM,84,2024-01-01,E2E-customer-demo
279,RETAIL,GOLD,82,2024-01-01,E2E-customer-demo
280,ONLINE,GOLD,70,2024-01-01,E2E-customer-demo
281,ONLINE,GOLD,67,2024-01-01,E2E-customer-demo
282,ONLINE,GOLD,62,2024-01-01,E2E-customer-demo
283,ONLINE,PLATINUM,57,2024-01-01,E2E-customer-demo
284,WHOLESALE,GOLD,54,2024-01-01,E2E-customer-demo
285,RETAIL,SILVER,60,2024-01-01,E2E-customer-demo
286,RETAIL,SILVER,52,2024-01-01,E2E-customer-demo
287,RETAIL,PLATINUM,57,2024-01-01,E2E-customer-demo
288,ONLINE,GOLD,46,2024-01-01,E2E-customer-demo
289,RETAIL,GOLD,54,2024-01-01,E2E-customer-demo
290,WHOLESALE,SILVER,59,2024-01-01,E2E-customer-demo
291,RETAIL,SILVER,57,2024-01-01,E2E-customer-demo
292,RETAIL,BRONZE,75,2024-01-01,E2E-customer-demo
293,WHOLESALE,SILVER,80,2024-01-01,E2E-customer-demo
294,WHOLESALE,BRONZE,95,2024-01-01,E2E-customer-demo
295,RETAIL,GOLD,70,2024-01-01,E2E-customer-demo
296,WHOLESALE,PLATINUM,61,2024-01-01,E2E-customer-demo
297,RETAIL,BRONZE,56,2024-01-01,E2E-customer-demo
298,WHOLESALE,BRONZE,92,2024-01-01,E2E-customer-demo
299,RETAIL,PLATINUM,71,2024-01-01,E2E-customer-demo
300,RETAIL,BRONZE,49,2024-01-01,E2E-customer-demo
301,RETAIL,GOLD,45,2024-01-01,E2E-customer-demo
302,RETAIL,BRONZE,75,2024-01-01,E2E-customer-demo
303,WHOLESALE,SILVER,89,2024-01-01,E2E-customer-demo
304,ONLINE,PLATINUM,68,2024-01-01,E2E-customer-demo
305,WHOLESALE,GOLD,95,2024-01-01,E2E-customer-demo
306,ONLINE,PLATINUM,59,2024-01-01,E2E-customer-demo
307,ONLINE,BRONZE,79,2024-01-01,E2E-customer-demo
308,ONLINE,BRONZE,88,2024-01-01,E2E-customer-demo
309,RETAIL,SILVER,56,2024-01-01,E2E-customer-demo
310,ONLINE,BRONZE,50,2024-01-01,E2E-customer-demo
311,RETAIL,SILVER,75,2024-01-01,E2E-customer-demo
312,RETAIL,SILVER,40,2024-01-01,E2E-customer-demo
313,WHOLESALE,PLATINUM,84,2024-01-01,E2E-customer-demo
314,ONLINE,PLATINUM,58,2024-01-01,E2E-customer-demo
315,RETAIL,SILVER,58,2024-01-01,E2E-customer-demo
316,ONLINE,GOLD,84,2024-01-01,E2E-customer-demo
317,WHOLESALE,BRONZE,83,2024-01-01,E2E-customer-demo
318,RETAIL,GOLD,90,2024-01-01,E2E-customer-demo
319,ONLINE,SILVER,67,2024-01-01,E2E-customer-demo
320,RETAIL,SILVER,81,2024-01-01,E2E-customer-demo
321,RETAIL,GOLD,92,2024-01-01,E2E-customer-demo
322,RETAIL,BRONZE,43,2024-01-01,E2E-customer-demo
323,RETAIL,GOLD,78,2024-01-01,E2E-customer-demo
324,ONLINE,GOLD,68,2024-01-01,E2E-customer-demo
325,RETAIL,PLATINUM,84,2024-01-01,E2E-customer-demo
326,WHOLESALE,PLATINUM,57,2024-01-01,E2E-customer-demo
327,ONLINE,PLATINUM,68,2024-01-01,E2E-customer-demo
328,RETAIL,BRONZE,96,2024-01-01,E2E-customer-demo
329,WHOLESALE,GOLD,78,2024-01-01,E2E-customer-demo
330,WHOLESALE,BRONZE,45,2024-01-01,E2E-customer-demo
331,RETAIL,BRONZE,88,2024-01-01,E2E-customer-demo
332,ONLINE,GOLD,76,2024-01-01,E2E-customer-demo
333,RETAIL,SILVER,70,2024-01-01,E2E-customer-demo
334,ONLINE,PLATINUM,98,2024-01-01,E2E-customer-demo
335,WHOLESALE,SILVER,77,2024-01-01,E2E-customer-demo
336,WHOLESALE,PLATINUM,45,2024-01-01,E2E-customer-demo
337,WHOLESALE,GOLD,66,2024-01-01,E2E-customer-demo
338,WHOLESALE,GOLD,82,2024-01-01,E2E-customer-demo
339,RETAIL,SILVER,61,2024-01-01,E2E-customer-demo
340,WHOLESALE,PLATINUM,58,2024-01-01,E2E-customer-demo
341,ONLINE,PLATINUM,92,2024-01-01,E2E-customer-demo
342,ONLINE,BRONZE,69,2024-01-01,E2E-customer-demo
343,RETAIL,GOLD,56,2024-01-01,E2E-customer-demo
344,WHOLESALE,BRONZE,89,2024-01-01,E2E-customer-demo
345,WHOLESALE,BRONZE,82,2024-01-01,E2E-customer-demo
346,ONLINE,PLATINUM,66,2024-01-01,E2E-customer-demo
347,RETAIL,SILVER,73,2024-01-01,E2E-customer-demo
348,WHOLESALE,PLATINUM,80,2024-01-01,E2E-customer-demo
349,WHOLESALE,BRONZE,53,2024-01-01,E2E-customer-demo
350,WHOLESALE,SILVER,99,2024-01-01,E2E-customer-demo
351,WHOLESALE,PLATINUM,96,2024-01-01,E2E-customer-demo
352,ONLINE,PLATINUM,47,2024-01-01,E2E-customer-demo
353,RETAIL,SILVER,85,2024-01-01,E2E-customer-demo
354,RETAIL,GOLD,75,2024-01-01,E2E-customer-demo
355,RETAIL,PLATINUM,45,2024-01-01,E2E-customer-demo
356,RETAIL,BRONZE,69,2024-01-01,E2E-customer-demo
357,RETAIL,SILVER,71,2024-01-01,E2E-customer-demo
358,ONLINE,GOLD,72,2024-01-01,E2E-customer-demo
359,ONLINE,GOLD,66,2024-01-01,E2E-customer-demo
360,WHOLESALE,PLATINUM,55,2024-01-01,E2E-customer-demo
361,WHOLESALE,SILVER,64,2024-01-01,E2E-customer-demo
362,RETAIL,SILVER,95,2024-01-01,E2E-customer-demo
363,RETAIL,GOLD,89,2024-01-01,E2E-customer-demo
364,WHOLESALE,GOLD,99,2024-01-01,E2E-customer-demo
365,ONLINE,GOLD,92,2024-01-01,E2E-customer-demo
366,RETAIL,GOLD,86,2024-01-01,E2E-customer-demo
367,WHOLESALE,PLATINUM,95,2024-01-01,E2E-customer-demo
368,RETAIL,PLATINUM,74,2024-01-01,E2E-customer-demo
369,WHOLESALE,GOLD,61,2024-01-01,E2E-customer-demo
370,ONLINE,PLATINUM,69,2024-01-01,E2E-customer-demo
371,WHOLESALE,SILVER,84,2024-01-01,E2E-customer-demo
372,RETAIL,PLATINUM,54,2024-01-01,E2E-customer-demo
373,WHOLESALE,BRONZE,60,2024-01-01,E2E-customer-demo
374,ONLINE,PLATINUM,85,2024-01-01,E2E-customer-demo
375,WHOLESALE,PLATINUM,82,2024-01-01,E2E-customer-demo
376,ONLINE,SILVER,71,2024-01-01,E2E-customer-demo
377,RETAIL,SILVER,72,2024-01-01,E2E-customer-demo
378,ONLINE,GOLD,95,2024-01-01,E2E-customer-demo
379,RETAIL,PLATINUM,46,2024-01-01,E2E-customer-demo
380,ONLINE,PLATINUM,40,2024-01-01,E2E-customer-demo
381,ONLINE,SILVER,66,2024-01-01,E2E-customer-demo
382,ONLINE,SILVER,44,2024-01-01,E2E-customer-demo
383,WHOLESALE,GOLD,61,2024-01-01,E2E-customer-demo
384,ONLINE,PLATINUM,81,2024-01-01,E2E-customer-demo
385,RETAIL,GOLD,94,2024-01-01,E2E-customer-demo
386,ONLINE,PLATINUM,60,2024-01-01,E2E-customer-demo
387,ONLINE,PLATINUM,95,2024-01-01,E2E-customer-demo
388,ONLINE,BRONZE,79,2024-01-01,E2E-customer-demo
389,RETAIL,SILVER,80,2024-01-01,E2E-customer-demo
390,ONLINE,GOLD,54,2024-01-01,E2E-customer-demo
391,ONLINE,BRONZE,67,2024-01-01,E2E-customer-demo
392,RETAIL,BRONZE,68,2024-01-01,E2E-customer-demo
393,RETAIL,GOLD,97,2024-01-01,E2E-customer-demo
394,RETAIL,BRONZE,60,2024-01-01,E2E-customer-demo
395,RETAIL,GOLD,62,2024-01-01,E2E-customer-demo
396,WHOLESALE,PLATINUM,49,2024-01-01,E2E-customer-demo
397,RETAIL,PLATINUM,76,2024-01-01,E2E-customer-demo
398,ONLINE,SILVER,50,2024-01-01,E2E-customer-demo
399,RETAIL,BRONZE,79,2024-01-01,E2E-customer-demo
400,WHOLESALE,SILVER,71,2024-01-01,E2E-customer-demo
401,ONLINE,SILVER,54,2024-01-01,E2E-customer-demo
402,WHOLESALE,GOLD,69,2024-01-01,E2E-customer-demo
403,WHOLESALE,BRONZE,97,2024-01-01,E2E-customer-demo
404,WHOLESALE,GOLD,83,2024-01-01,E2E-customer-demo
405,ONLINE,SILVER,44,2024-01-01,E2E-customer-demo
406,WHOLESALE,GOLD,77,2024-01-01,E2E-customer-demo
407,WHOLESALE,PLATINUM,84,2024-01-01,E2E-customer-demo
408,WHOLESALE,PLATINUM,94,2024-01-01,E2E-customer-demo
409,WHOLESALE,SILVER,64,2024-01-01,E2E-customer-demo
410,WHOLESALE,BRONZE,55,2024-01-01,E2E-customer-demo
411,WHOLESALE,GOLD,76,2024-01-01,E2E-customer-demo
412,WHOLESALE,GOLD,41,2024-01-01,E2E-customer-demo
413,ONLINE,PLATINUM,57,2024-01-01,E2E-customer-demo
414,RETAIL,BRONZE,98,2024-01-01,E2E-customer-demo
415,ONLINE,PLATINUM,93,2024-01-01,E2E-customer-demo
416,WHOLESALE,SILVER,78,2024-01-01,E2E-customer-demo
417,WHOLESALE,SILVER,80,2024-01-01,E2E-customer-demo
