order_id,product_id,line_number,quantity,unit_price,discount_pct,load_date,record_source
O100021,P000210,2,3,309.57,0.12,2024-04-01,E2E-order-line
O100022,P000835,1,4,12.48,0.23,2024-04-01,E2E-order-line
O100022,P000592,2,2,266.33,0.08,2024-04-01,E2E-order-line
O100022,P000099,3,1,31.7,0.06,2024-04-01,E2E-order-line
O100023,P001044,1,1,244.04,0.02,2024-04-01,E2E-order-line
O100023,P000502,2,4,363.74,0.08,2024-04-01,E2E-order-line
O100024,P000254,1,3,408.1,0.04,2024-04-01,E2E-order-line
O100024,P000123,2,1,159.58,0.24,2024-04-01,E2E-order-line
O100024,P000542,3,1,270.86,0.18,2024-04-01,E2E-order-line
O100025,P000699,1,1,196.28,0.1,2024-04-01,E2E-order-line
O100026,P000765,1,5,190.92,0.06,2024-04-01,E2E-order-line
O100027,P000883,1,5,23.26,0.22,2024-04-01,E2E-order-line
O100027,P001025,2,1,138.79,0.17,2024-04-01,E2E-order-line
O100027,P001003,3,2,473.55,0.22,2024-04-01,E2E-order-line
O100027,P000981,4,5,346.53,0.12,2024-04-01,E2E-order-line
O100028,P000398,1,4,117.0,0.17,2024-04-01,E2E-order-line
O100028,P000740,2,2,428.89,0.19,2024-04-01,E2E-order-line
O100028,P000755,3,1,324.43,0.0,2024-04-01,E2E-order-line
O100029,P000145,1,5,427.98,0.11,2024-04-01,E2E-order-line
O100029,P000939,2,1,335.11,0.03,2024-04-01,E2E-order-line
O100029,P001034,3,5,29.31,0.06,2024-04-01,E2E-order-line
O100030,P000071,1,3,26.57,0.01,2024-04-01,E2E-order-line
O100031,P000092,1,1,470.38,0.23,2024-04-01,E2E-order-line
O100031,P000558,2,5,200.53,0.07,2024-04-01,E2E-order-line
O100031,P000183,3,5,279.86,0.12,2024-04-01,E2E-order-line
O100031,P000558,4,1,35.99,0.05,2024-04-01,E2E-order-line
O100032,P000785,1,3,427.23,0.13,2024-04-01,E2E-order-line
O100032,P000090,2,3,267.26,0.12,2024-04-01,E2E-order-line
O100033,P000541,1,1,240.17,0.14,2024-04-01,E2E-order-line
O100033,P000217,2,5,421.6,0.12,2024-04-01,E2E-order-line
O100033,P000066,3,5,110.58,0.25,2024-04-01,E2E-order-line
O100034,P000968,1,1,256.09,0.05,2024-04-01,E2E-order-line
O100034,P000029,2,4,462.26,0.23,2024-04-01,E2E-order-line
O100035,P000226,1,3,359.63,0.24,2024-04-01,E2E-order-line
O100035,P001047,2,4,308.58,0.17,2024-04-01,E2E-order-line
O100035,P000928,3,4,284.95,0.16,2024-04-01,E2E-order-line
O100035,P000843,4,2,494.43,0.03,2024-04-01,E2E-order-line
O100036,P000541,1,4,367.89,0.02,2024-04-01,E2E-order-line
O100036,P000375,2,3,133.07,0.08,2024-04-01,E2E-order-line
O100037,P000879,1,4,115.91,0.11,2024-04-01,E2E-order-line
O100037,P001050,2,5,124.84,0.1,2024-04-01,E2E-order-line
O100037,P000773,3,1,293.38,0.04,2024-04-01,E2E-order-line
O100037,P000674,4,1,432.79,0.02,2024-04-01,E2E-order-line
O100038,P000167,1,1,460.44,0.11,2024-04-01,E2E-order-line
O100038,P000255,2,4,336.9,0.21,2024-04-01,E2E-order-line
O100039,P000582,1,4,223.82,0.16,2024-04-01,E2E-order-line
O100040,P000971,1,4,28.75,0.05,2024-04-01,E2E-order-line
O100040,P000005,2,4,123.75,0.04,2024-04-01,E2E-order-line
O100040,P000401,3,1,165.75,0.01,2024-04-01,E2E-order-line
O100040,P000422,4,3,130.56,0.09,2024-04-01,E2E-order-line
O100041,P000386,1,4,347.91,0.19,2024-04-01,E2E-order-line
O100041,P000041,2,4,435.37,0.04,2024-04-01,E2E-order-line
O100042,P000608,1,1,349.85,0.23,2024-04-01,E2E-order-line
O100042,P000762,2,4,275.09,0.17,2024-04-01,E2E-order-line
O100043,P000741,1,2,149.09,0.01,2024-04-01,E2E-order-line
O100043,P000677,2,3,241.4,0.07,2024-04-01,E2E-order-line
O100043,P000432,3,2,56.55,0.14,2024-04-01,E2E-order-line
O100044,P000010,1,2,360.58,0.08,2024-04-01,E2E-order-line
O100045,P000488,1,3,434.43,0.2,2024-04-01,E2E-order-line
O100045,P000539,2,2,53.02,0.06,2024-04-01,E2E-order-line
O100045,P000314,3,1,106.34,0.19,2024-04-01,E2E-order-line
O100045,P000146,4,2,146.75,0.19,2024-04-01,E2E-order-line
O100046,P000675,1,2,468.59,0.01,2024-04-01,E2E-order-line
O100046,P000928,2,4,385.28,0.2,2024-04-01,E2E-order-line
O100046,P000248,3,1,270.89,0.22,2024-04-01,E2E-order-line
O100046,P000300,4,1,58.81,0.15,2024-04-01,E2E-order-line
O100047,P000011,1,4,228.62,0.1,2024-04-01,E2E-order-line
O100047,P000179,2,3,242.39,0.1,2024-04-01,E2E-order-line
O100047,P000394,3,5,426.17,0.09,2024-04-01,E2E-order-line
O100047,P000511,4,4,6.66,0.23,2024-04-01,E2E-order-line
O100048,P000023,1,2,478.34,0.1,2024-04-01,E2E-order-line
O100048,P000607,2,5,380.12,0.01,2024-04-01,E2E-order-line
O100048,P000878,3,1,291.53,0.23,2024-04-01,E2E-order-line
O100048,P001031,4,1,145.56,0.13,2024-04-01,E2E-order-line
O100049,P000701,1,2,285.54,0.01,2024-04-01,E2E-order-line
O100049,P000209,2,4,466.03,0.01,2024-04-01,E2E-order-line
O100049,P001038,3,4,463.27,0.16,2024-04-01,E2E-order-line
O100050,P000487,1,3,186.24,0.23,2024-04-01,E2E-order-line
O100050,P000390,2,4,281.54,0.21,2024-04-01,E2E-order-line
O100051,P000770,1,3,456.53,0.21,2024-04-01,E2E-order-line
O100051,P000775,2,2,313.31,0.18,2024-04-01,E2E-order-line
O100051,P000377,3,1,252.14,0.17,2024-04-01,E2E-order-line
O100052,P000614,1,4,234.34,0.2,2024-04-01,E2E-order-line
O100052,P000866,2,2,248.96,0.23,2024-04-01,E2E-order-line
O100053,P000505,1,5,144.99,0.17,2024-04-01,E2E-order-line
O100053,P000976,2,4,455.07,0.02,2024-04-01,E2E-order-line
O100053,P000889,3,4,72.97,0.04,2024-04-01,E2E-order-line
O100053,P000239,4,4,85.73,0.09,2024-04-01,E2E-order-line
O100054,P000701,1,3,455.1,0.02,2024-04-01,E2E-order-line
O100055,P000851,1,2,17.78,0.14,2024-04-01,E2E-order-line
O100055,P000570,2,1,64.17,0.19,2024-04-01,E2E-order-line
O100055,P000864,3,4,187.83,0.12,2024-04-01,E2E-order-line
O100056,P000054,1,2,302.85,0.19,2024-04-01,E2E-order-line
O100056,P000590,2,4,153.47,0.03,2024-04-01,E2E-order-line
O100057,P000746,1,3,268.85,0.08,2024-04-01,E2E-order-line
O100057,P000703,2,2,37.37,0.05,2024-04-01,E2E-order-line
O100057,P000998,3,3,399.78,0.21,2024-04-01,E2E-order-line
O100057,P000452,4,3,478.03,0.21,2024-04-01,E2E-order-line
O100058,P000670,1,4,375.0,0.07,2024-04-01,E2E-order-line
O100058,P000535,2,4,100.17,0.07,2024-04-01,E2E-order-line
O100059,P000082,1,1,125.25,0.24,2024-04-01,E2E-order-line
O100059,P000160,2,3,380.76,0.12,2024-04-01,E2E-order-line
O100059,P000830,3,5,53.62,0.08,2024-04-01,E2E-order-line
O100059,P000135,4,2,5.26,0.16,2024-04-01,E2E-order-line
O100060,P000737,1,2,419.15,0.15,2024-04-01,E2E-order-line
O100061,P000060,1,2,296.9,0.0,2024-04-01,E2E-order-line
O100061,P000689,2,2,165.81,0.17,2024-04-01,E2E-order-line
O100062,P000257,1,1,116.11,0.16,2024-04-01,E2E-order-line
O100062,P000717,2,3,112.15,0.05,2024-04-01,E2E-order-line
O100062,P000921,3,1,360.15,0.15,2024-04-01,E2E-order-line
O100062,P001006,4,2,410.59,0.21,2024-04-01,E2E-order-line
O100063,P000297,1,2,381.48,0.15,2024-04-01,E2E-order-line
O100064,P000290,1,2,402.5,0.11,2024-04-01,E2E-order-line
O100064,P000037,2,4,311.15,0.06,2024-04-01,E2E-order-line
O100065,P000103,1,5,339.0,0.1,2024-04-01,E2E-order-line
O100065,P000036,2,1,217.13,0.18,2024-04-01,E2E-order-line
O100065,P000824,3,1,395.3,0.2,2024-04-01,E2E-order-line
O100065,P000028,4,3,63.47,0.05,2024-04-01,E2E-order-line
O100066,P000902,1,4,91.32,0.23,2024-04-01,E2E-order-line
O100067,P000508,1,4,217.18,0.24,2024-04-01,E2E-order-line
O100068,P000991,1,2,451.2,0.02,2024-04-01,E2E-order-line
O100068,P000850,2,1,174.19,0.06,2024-04-01,E2E-order-line
O100069,P000232,1,2,298.69,0.21,2024-04-01,E2E-order-line
O100069,P000047,2,5,260.35,0.22,2024-04-01,E2E-order-line
O100069,P000688,3,4,142.6,0.14,2024-04-01,E2E-order-line
O100069,P000978,4,3,140.02,0.18,2024-04-01,E2E-order-line
O100070,P000003,1,1,244.43,0.18,2024-04-01,E2E-order-line
O100071,P000404,1,2,67.86,0.15,2024-04-01,E2E-order-line
O100071,P000096,2,2,318.7,0.22,2024-04-01,E2E-order-line
O100071,P001021,3,3,185.81,0.03,2024-04-01,E2E-order-line
O100071,P000407,4,2,407.03,0.09,2024-04-01,E2E-order-line
O100072,P000107,1,1,197.33,0.24,2024-04-01,E2E-order-line
O100072,P000160,2,5,233.85,0.16,2024-04-01,E2E-order-line
O100072,P000472,3,4,288.11,0.18,2024-04-01,E2E-order-line
O100072,P000910,4,5,273.46,0.02,2024-04-01,E2E-order-line
O100073,P000427,1,2,167.57,0.03,2024-04-01,E2E-order-line
O100073,P000630,2,4,492.26,0.22,2024-04-01,E2E-order-line
O100073,P000449,3,2,477.87,0.05,2024-04-01,E2E-order-line
O100074,P000325,1,2,386.96,0.2,2024-04-01,E2E-order-line
O100074,P000350,2,1,169.51,0.18,2024-04-01,E2E-order-line
O100074,P000945,3,1,349.59,0.01,2024-04-01,E2E-order-line
O100074,P000987,4,2,224.84,0.2,2024-04-01,E2E-order-line
O100075,P000902,1,3,137.66,0.02,2024-04-01,E2E-order-line
O100075,P000453,2,4,476.35,0.05,2024-04-01,E2E-order-line
O100076,P000742,1,3,497.33,0.14,2024-04-01,E2E-order-line
O100077,P000703,1,1,209.65,0.17,2024-04-01,E2E-order-line
O100077,P000734,2,3,490.73,0.15,2024-04-01,E2E-order-line
O100077,P000497,3,3,5.39,0.05,2024-04-01,E2E-order-line
O100077,P000554,4,2,394.19,0.02,2024-04-01,E2E-order-line
O100078,P000766,1,2,98.79,0.08,2024-04-01,E2E-order-line
O100079,P000375,1,3,32.59,0.07,2024-04-01,E2E-order-line
O100079,P000237,2,5,137.12,0.03,2024-04-01,E2E-order-line
O100079,P000267,3,3,366.74,0.09,2024-04-01,E2E-order-line
O100079,P000523,4,1,263.43,0.23,2024-04-01,E2E-order-line
O100080,P000084,1,2,449.16,0.18,2024-04-01,E2E-order-line
O100081,P000344,1,3,66.03,0.01,2024-04-01,E2E-order-line
O100081,P001012,2,3,384.83,0.09,2024-04-01,E2E-order-line
O100081,P000269,3,4,190.4,0.17,2024-04-01,E2E-order-line
O100082,P000440,1,1,338.48,0.04,2024-04-01,E2E-order-line
O100082,P000882,2,2,190.23,0.06,2024-04-01,E2E-order-line
O100082,P000107,3,3,243.87,0.06,2024-04-01,E2E-order-line
O100083,P000188,1,5,218.35,0.07,2024-04-01,E2E-order-line
O100083,P000170,2,1,141.54,0.19,2024-04-01,E2E-order-line
O100083,P000113,3,3,215.62,0.05,2024-04-01,E2E-order-line
O100084,P000181,1,1,83.33,0.15,2024-04-01,E2E-order-line
O100084,P000521,2,5,231.88,0.02,2024-04-01,E2E-order-line
O100085,P000589,1,2,259.42,0.05,2024-04-01,E2E-order-line
O100085,P000553,2,3,270.34,0.25,2024-04-01,E2E-order-line
O100085,P000278,3,4,36.71,0.05,2024-04-01,E2E-order-line
O100085,P000301,4,3,243.64,0.2,2024-04-01,E2E-order-line
O100086,P000296,1,1,271.89,0.0,2024-04-01,E2E-order-line
O100087,P000748,1,5,475.46,0.12,2024-04-01,E2E-order-line
O100088,P000685,1,4,320.75,0.04,2024-04-01,E2E-order-line
O100088,P000269,2,5,18.01,0.14,2024-04-01,E2E-order-line
O100088,P000972,3,1,57.3,0.18,2024-04-01,E2E-order-line
O100088,P000844,4,4,449.5,0.1,2024-04-01,E2E-order-line
O100089,P000601,1,4,54.16,0.09,2024-04-01,E2E-order-line
O100089,P000239,2,3,289.0,0.18,2024-04-01,E2E-order-line
O100089,P000313,3,5,241.89,0.11,2024-04-01,E2E-order-line
O100090,P000696,1,5,187.26,0.2,2024-04-01,E2E-order-line
O100090,P000765,2,1,192.49,0.04,2024-04-01,E2E-order-line
O100090,P000881,3,2,287.45,0.21,2024-04-01,E2E-order-line
O100091,P000778,1,1,32.55,0.02,2024-04-01,E2E-order-line
O100092,P000031,1,3,279.68,0.16,2024-04-01,E2E-order-line
O100092,P000917,2,4,422.49,0.2,2024-04-01,E2E-order-line
O100092,P000038,3,2,336.96,0.08,2024-04-01,E2E-order-line
O100093,P000438,1,3,235.4,0.24,2024-04-01,E2E-order-line
O100093,P001038,2,4,301.5,0.24,2024-04-01,E2E-order-line
O100093,P000341,3,2,453.02,0.1,2024-04-01,E2E-order-line
O100093,P000771,4,1,64.28,0.04,2024-04-01,E2E-order-line
O100094,P000129,1,2,319.46,0.16,2024-04-01,E2E-order-line
O100094,P000634,2,4,251.99,0.09,2024-04-01,E2E-order-line
O100094,P000934,3,3,316.51,0.22,2024-04-01,E2E-order-line
O100095,P000739,1,3,350.64,0.13,2024-04-01,E2E-order-line
O100095,P000908,2,5,97.6,0.12,2024-04-01,E2E-order-line
O100095,P000861,3,2,93.12,0.14,2024-04-01,E2E-order-line
O100096,P000138,1,1,487.41,0.07,2024-04-01,E2E-order-line
O100096,P000465,2,1,148.2,0.01,2024-04-01,E2E-order-line
O100096,P000761,3,1,474.11,0.2,2024-04-01,E2E-order-line
O100096,P000772,4,4,60.06,0.22,2024-04-01,E2E-order-line
O100097,P000560,1,2,11.37,0.03,2024-04-01,E2E-order-line
O100098,P000454,1,1,85.56,0.24,2024-04-01,E2E-order-line
O100099,P000795,1,5,77.65,0.1,2024-04-01,E2E-order-line
O100100,P000233,1,5,367.19,0.22,2024-04-01,E2E-order-line
O100101,P000225,1,3,329.4,0.17,2024-04-01,E2E-order-line
O100101,P000094,2,5,224.49,0.11,2024-04-01,E2E-order-line
O100101,P000118,3,2,282.32,0.22,2024-04-01,E2E-order-line
O100101,P000696,4,4,54.62,0.06,2024-04-01,E2E-order-line
O100102,P000337,1,5,114.37,0.17,2024-04-01,E2E-order-line
O100102,P000727,2,5,360.17,0.04,2024-04-01,E2E-order-line
O100103,P000911,1,3,147.52,0.03,2024-04-01,E2E-order-line
O100104,P000401,1,4,141.88,0.14,2024-04-01,E2E-order-line
O100105,P000299,1,1,418.29,0.09,2024-04-01,E2E-order-line
O100105,P000886,2,5,365.45,0.05,2024-04-01,E2E-order-line
O100105,P000999,3,5,453.82,0.04,2024-04-01,E2E-order-line
O100106,P000830,1,3,200.15,0.23,2024-04-01,E2E-order-line
O100106,P000738,2,1,175.06,0.21,2024-04-01,E2E-order-line
O100106,P000112,3,2,234.65,0.08,2024-04-01,E2E-order-line
O100106,P000677,4,4,456.06,0.17,2024-04-01,E2E-order-line
O100107,P000387,1,3,122.84,0.02,2024-04-01,E2E-order-line
O100107,P000460,2,3,252.69,0.01,2024-04-01,E2E-order-line
O100108,P001024,1,5,477.21,0.01,2024-04-01,E2E-order-line
O100108,P000760,2,1,445.86,0.18,2024-04-01,E2E-order-line
O100108,P000338,3,4,481.04,0.01,2024-04-01,E2E-order-line
O100108,P000718,4,1,366.68,0.06,2024-04-01,E2E-order-line
O100109,P000618,1,4,428.27,0.19,2024-04-01,E2E-order-line
O100109,P000015,2,5,84.04,0.19,2024-04-01,E2E-order-line
O100109,P000750,3,3,347.05,0.04,2024-04-01,E2E-order-line
O100110,P000582,1,3,326.23,0.18,2024-04-01,E2E-order-line
O100110,P000553,2,1,157.9,0.03,2024-04-01,E2E-order-line
O100110,P000507,3,1,312.88,0.01,2024-04-01,E2E-order-line
O100110,P000294,4,3,489.82,0.2,2024-04-01,E2E-order-line
O100111,P001043,1,4,107.43,0.19,2024-04-01,E2E-order-line
O100112,P000360,1,2,266.11,0.18,2024-04-01,E2E-order-line
O100112,P000649,2,4,292.39,0.24,2024-04-01,E2E-order-line
O100112,P000810,3,2,399.12,0.17,2024-04-01,E2E-order-line
O100112,P000693,4,5,216.46,0.08,2024-04-01,E2E-order-line
O100113,P000421,1,5,224.34,0.05,2024-04-01,E2E-order-line
O100113,P000015,2,5,402.75,0.1,2024-04-01,E2E-order-line
O100113,P000519,3,4,217.21,0.17,2024-04-01,E2E-order-line
O100113,P000047,4,4,194.59,0.24,2024-04-01,E2E-order-line
O100114,P000651,1,1,166.22,0.13,2024-04-01,E2E-order-line
O100114,P000206,2,4,28.98,0.01,2024-04-01,E2E-order-line
O100114,P000331,3,2,76.19,0.07,2024-04-01,E2E-order-line
O100114,P001002,4,3,460.85,0.16,2024-04-01,E2E-order-line
O100115,P001002,1,4,348.73,0.06,2024-04-01,E2E-order-line
O100116,P000425,1,5,443.25,0.12,2024-04-01,E2E-order-line
O100116,P000269,2,2,410.12,0.03,2024-04-01,E2E-order-line
O100116,P000607,3,3,121.33,0.15,2024-04-01,E2E-order-line
O100117,P000737,1,3,393.58,0.18,2024-04-01,E2E-order-line
O100117,P000305,2,2,205.66,0.16,2024-04-01,E2E-order-line
O100117,P000782,3,2,477.16,0.16,2024-04-01,E2E-order-line
O100118,P000985,1,5,214.35,0.01,2024-04-01,E2E-order-line
O100118,P000908,2,2,275.33,0.04,2024-04-01,E2E-order-line
O100119,P000538,1,1,161.52,0.23,2024-04-01,E2E-order-line
O100119,P000681,2,2,99.57,0.01,2024-04-01,E2E-order-line
O100119,P000138,3,2,81.13,0.09,2024-04-01,E2E-order-line
O100119,P000423,4,5,11.27,0.06,2024-04-01,E2E-order-line
O100120,P000100,1,5,470.93,0.09,2024-04-01,E2E-order-line
O100120,P000634,2,4,28.67,0.14,2024-04-01,E2E-order-line
O100121,P000701,1,5,127.64,0.18,2024-04-01,E2E-order-line
O100121,P000194,2,4,173.44,0.11,2024-04-01,E2E-order-line
O100122,P000654,1,4,256.52,0.22,2024-04-01,E2E-order-line
O100122,P000586,2,2,140.48,0.03,2024-04-01,E2E-order-line
O100123,P000918,1,1,8.06,0.06,2024-04-01,E2E-order-line
O100123,P000966,2,3,391.9,0.23,2024-04-01,E2E-order-line
O100123,P000321,3,2,216.86,0.17,2024-04-01,E2E-order-line
O100124,P000644,1,3,291.6,0.15,2024-04-01,E2E-order-line
O100124,P000969,2,1,88.87,0.21,2024-04-01,E2E-order-line
O100124,P000857,3,5,313.48,0.05,2024-04-01,E2E-order-line
O100125,P000479,1,5,401.03,0.12,2024-04-01,E2E-order-line
O100125,P000999,2,2,156.06,0.12,2024-04-01,E2E-order-line
O100125,P000609,3,5,166.53,0.13,2024-04-01,E2E-order-line
O100125,P000226,4,4,492.34,0.08,2024-04-01,E2E-order-line
O100126,P000391,1,2,144.25,0.23,2024-04-01,E2E-order-line
O100126,P000193,2,4,124.36,0.01,2024-04-01,E2E-order-line
O100126,P000102,3,5,121.1,0.22,2024-04-01,E2E-order-line
O100127,P000634,1,1,206.57,0.09,2024-04-01,E2E-order-line
O100127,P000047,2,4,99.97,0.14,2024-04-01,E2E-order-line
O100127,P000328,3,2,367.2,0.25,2024-04-01,E2E-order-line
O100127,P000554,4,1,222.03,0.03,2024-04-01,E2E-order-line
O100128,P000709,1,1,166.47,0.0,2024-04-01,E2E-order-line
O100128,P000314,2,5,235.07,0.24,2024-04-01,E2E-order-line
O100128,P000004,3,5,477.16,0.07,2024-04-01,E2E-order-line
O100129,P000113,1,5,37.66,0.13,2024-04-01,E2E-order-line
O100129,P000754,2,3,385.87,0.02,2024-04-01,E2E-order-line
O100129,P000684,3,2,166.38,0.08,2024-04-01,E2E-order-line
O100130,P000195,1,5,260.53,0.11,2024-04-01,E2E-order-line
O100130,P000336,2,1,388.36,0.14,2024-04-01,E2E-order-line
O100130,P000094,3,2,452.01,0.03,2024-04-01,E2E-order-line
O100131,P000095,1,4,338.19,0.17,2024-04-01,E2E-order-line
O100131,P000957,2,3,162.28,0.15,2024-04-01,E2E-order-line
O100132,P001042,1,5,414.67,0.17,2024-04-01,E2E-order-line
O100132,P000730,2,4,262.21,0.08,2024-04-01,E2E-order-line
O100132,P000084,3,1,250.32,0.09,2024-04-01,E2E-order-line
O100132,P000393,4,1,416.25,0.09,2024-04-01,E2E-order-line
O100133,P001021,1,5,23.48,0.02,2024-04-01,E2E-order-line
O100134,P000682,1,4,74.86,0.04,2024-04-01,E2E-order-line
O100134,P000484,2,2,41.41,0.23,2024-04-01,E2E-order-line
O100135,P000549,1,2,7.24,0.15,2024-04-01,E2E-order-line
O100136,P000393,1,4,64.01,0.13,2024-04-01,E2E-order-line
O100136,P000800,2,3,80.55,0.02,2024-04-01,E2E-order-line
O100137,P000417,1,3,282.14,0.02,2024-04-01,E2E-order-line
O100137,P000054,2,1,99.42,0.09,2024-04-01,E2E-order-line
O100137,P000947,3,3,219.92,0.03,2024-04-01,E2E-order-line
O100138,P000885,1,5,139.8,0.06,2024-04-01,E2E-order-line
O100138,P000477,2,2,421.65,0.0,2024-04-01,E2E-order-line
O100139,P000320,1,1,415.11,0.06,2024-04-01,E2E-order-line
O100140,P000375,1,5,158.49,0.14,2024-04-01,E2E-order-line
O100140,P000551,2,1,365.12,0.01,2024-04-01,E2E-order-line
O100140,P000921,3,3,496.67,0.12,2024-04-01,E2E-order-line
O100140,P000205,4,4,192.92,0.1,2024-04-01,E2E-order-line
O100141,P000497,1,3,367.49,0.24,2024-04-01,E2E-order-line
O100141,P000522,2,3,99.01,0.16,2024-04-01,E2E-order-line
O100141,P000754,3,1,378.71,0.16,2024-04-01,E2E-order-line
O100142,P000712,1,4,131.24,0.08,2024-04-01,E2E-order-line
O100143,P000987,1,2,11.14,0.02,2024-04-01,E2E-order-line
O100144,P000555,1,4,315.34,0.22,2024-04-01,E2E-order-line
O100144,P000322,2,2,159.69,0.08,2024-04-01,E2E-order-line
O100144,P000343,3,1,230.69,0.23,2024-04-01,E2E-order-line
O100144,P000228,4,3,296.37,0.02,2024-04-01,E2E-order-line
O100145,P000721,1,2,139.57,0.0,2024-04-01,E2E-order-line
O100146,P000975,1,5,331.62,0.16,2024-04-01,E2E-order-line
O100146,P000512,2,5,260.98,0.17,2024-04-01,E2E-order-line
O100147,P000886,1,5,23.09,0.13,2024-04-01,E2E-order-line
O100148,P000259,1,2,381.64,0.09,2024-04-01,E2E-order-line
O100149,P001041,1,2,72.79,0.08,2024-04-01,E2E-order-line
O100149,P000071,2,3,350.36,0.12,2024-04-01,E2E-order-line
O100149,P000840,3,5,134.5,0.05,2024-04-01,E2E-order-line
O100149,P001037,4,1,279.29,0.1,2024-04-01,E2E-order-line
O100150,P000184,1,1,435.28,0.14,2024-04-01,E2E-order-line
O100150,P000798,2,2,169.55,0.18,2024-04-01,E2E-order-line
O100150,P000780,3,4,408.98,0.24,2024-04-01,E2E-order-line
O100150,P001014,4,5,464.13,0.16,2024-04-01,E2E-order-line
O100151,P000535,1,4,41.09,0.1,2024-04-01,E2E-order-line
O100151,P000586,2,3,241.22,0.22,2024-04-01,E2E-order-line
O100151,P000736,3,3,330.16,0.05,2024-04-01,E2E-order-line
O100151,P000493,4,5,91.15,0.12,2024-04-01,E2E-order-line
O100152,P000060,1,2,164.84,0.15,2024-04-01,E2E-order-line
O100152,P000459,2,3,387.73,0.1,2024-04-01,E2E-order-line
O100152,P000488,3,2,175.66,0.15,2024-04-01,E2E-order-line
O100152,P000252,4,2,313.73,0.18,2024-04-01,E2E-order-line
O100153,P000531,1,2,322.39,0.24,2024-04-01,E2E-order-line
O100153,P000020,2,2,354.06,0.07,2024-04-01,E2E-order-line
O100153,P000779,3,2,70.71,0.04,2024-04-01,E2E-order-line
O100154,P000659,1,4,32.04,0.19,2024-04-01,E2E-order-line
O100154,P000772,2,5,6.35,0.19,2024-04-01,E2E-order-line
O100154,P000751,3,4,258.35,0.09,2024-04-01,E2E-order-line
O100155,P000576,1,5,467.92,0.12,2024-04-01,E2E-order-line
O100155,P000830,2,2,411.96,0.2,2024-04-01,E2E-order-line
O100156,P000902,1,3,393.58,0.01,2024-04-01,E2E-order-line
O100156,P000162,2,4,88.34,0.07,2024-04-01,E2E-order-line
O100157,P000503,1,5,310.46,0.22,2024-04-01,E2E-order-line
O100157,P000429,2,4,119.29,0.04,2024-04-01,E2E-order-line
O100157,P000542,3,2,210.58,0.24,2024-04-01,E2E-order-line
O100157,P000239,4,1,273.14,0.14,2024-04-01,E2E-order-line
O100158,P000824,1,4,149.64,0.09,2024-04-01,E2E-order-line
